"postnummer","week","barn: 0","barn: 1","barn: 2","barn: 3","Inkomstkälla: Förvärvsarbete","Inkomstkälla: Studerande","Inkomstkälla: Vård av barn/anhörig","Inkomstkälla: Sjuk","Inkomstkälla: Arbetslös","Inkomstkälla: Förtidspension","Inkomstkälla: Ekonomiskt bistånd","Inkomstkälla: Arbetsmarknadspol åtgärd","Inkomstkälla: Ålderspensionär","Inkomstkälla: Saknar inkomst","Medelålder","Befolkning 0-17 år","Befolkning 18+ år","Befolkning Totalt","Befolkning 0-17 år %","Befolkning 18+ år %","Inkomst Kvartil 1","Inkomst Kvartil 2","Inkomst Kvartil 3","Inkomst Kvartil 4","Inkomst: Median","Genomsnittlig boarea per person"
"74531","26","0.8498402556","0.07667731629","0.04792332268","0.02555910543","0.8451178451","0.02188552189","0.01346801347","0.02188552189","0.005050505051","0.03367003367","0.0101010101","0.005050505051","0.01346801347","0.0303030303","48.3","166","1012","1178","0.1409168081","0.8590831919","0.2270381837","0.2879256966","0.2703818369","0.2146542828","232936","43.4"
"74532","26","0.8355184744","0.06793802145","0.05721096544","0.03933253874","0.7103301384","0.02768903088","0.02449414271","0.02342917998","0.005324813632","0.07028753994","0.09265175719","0.01810436635","0.005324813632","0.02236421725","39.7","262","1246","1508","0.1737400531","0.8262599469","0.3441127695","0.3101160862","0.2529021559","0.09286898839","194006","35.2"
"74533","26","0.7662682603","0.08897742364","0.06905710491","0.07569721116","0.6386192017","0.02696871629","0.03883495146","0.02373247033","0.01078748652","0.08737864078","0.1121898598","0.01941747573","0.006472491909","0.0355987055","38.2","402","1206","1608","0.25","0.75","0.3972491909","0.3317152104","0.2006472492","0.07038834951","173987","29.8"
"74534","26","0.868286445","0.08823529412","0.03069053708","0.01278772379","0.8368544601","0.01995305164","0.01643192488","0.01643192488","0.003521126761","0.02112676056","0.04225352113","0.009389671362","0.008215962441","0.02582159624","40.8","154","1080","1234","0.1247974068","0.8752025932","0.2254174397","0.3265306122","0.2792207792","0.1688311688","227711","37.8"
"74536","26","0.7885714286","0.08571428571","0.09904761905","0.02666666667","0.8651685393","0.02728731942","0.01444622793","0.02086677368","0","0.01123595506","0.00481540931","0.00963081862","0.02247191011","0.02407704655","45.6","196","919","1115","0.1757847534","0.8242152466","0.1989010989","0.2802197802","0.2527472527","0.2681318681","248002","43.1"
"74537","26","1","0","0","0","1","0","0","0","0","0","0","0","0","0","41.4","6","22","28","0.2142857143","0.7857142857","0.35","0.15","0.3","0.2","284044","29.9"
"74538","26","0.6569343066","0.1277372263","0.1678832117","0.04744525547","0.8461538462","0.02387267905","0.01061007958","0.01591511936","0.007957559682","0.0450928382","0","0.007957559682","0.01591511936","0.02652519894","41.5","168","521","689","0.2438316401","0.7561683599","0.1823647295","0.2144288577","0.1743486974","0.4288577154","293695","41.8"
"74539","26","0.6470588235","0.1470588235","0.1715686275","0.03431372549","0.8884615385","0.01538461538","0.01538461538","0","0","0.02307692308","0.01153846154","0.01153846154","0.02307692308","0.01153846154","41.3","124","386","510","0.2431372549","0.7568627451","0.1940700809","0.2641509434","0.3126684636","0.2291105121","256504","35.5"
"74560","26","0.7585421412","0.1070615034","0.09567198178","0.03872437358","0.7625649913","0.01559792028","0.02772963605","0.03119584055","0.01039861352","0.04852686308","0.05199306759","0.01213171577","0","0.03986135182","36.8","191","687","878","0.2175398633","0.7824601367","0.2932761087","0.3490701001","0.2746781116","0.08297567954","206343","36.5"
"74561","26","0.5909090909","0.14","0.1163636364","0.1527272727","0.6169405815","0.02402022756","0.06068268015","0.02654867257","0.01769911504","0.06194690265","0.1213653603","0.02907711757","0","0.0417193426","30.5","550","958","1508","0.3647214854","0.6352785146","0.3875134553","0.3121636168","0.2249730893","0.07534983854","183750","27.1"
"74562","26","0.8121212121","0.08121212121","0.07393939394","0.03272727273","0.7987654321","0.02222222222","0.01851851852","0.03456790123","0.007407407407","0.04320987654","0.02469135802","0.01975308642","0.007407407407","0.02345679012","45.7","282","1281","1563","0.1804222649","0.8195777351","0.2756155679","0.343923749","0.2494042891","0.131056394","201008","38.8"
"74563","26","0.6901709402","0.09829059829","0.1495726496","0.06196581197","0.9098497496","0.008347245409","0.006677796327","0.02003338898","0.005008347245","0.02003338898","0","0.01168614357","0.008347245409","0.01001669449","44.1","278","958","1236","0.2249190939","0.7750809061","0.1648706897","0.2747844828","0.2790948276","0.28125","259643","43.4"
"74569","26","0.7829457364","0.1007751938","0.06976744186","0.04651162791","0","0","0","0","0","1","0","0","0","0","25.9","52","153","205","0.2536585366","0.7463414634","","","","","0","34.7"
"74571","26","0.6675324675","0.08831168831","0.1792207792","0.06493506494","0.812749004","0.01593625498","0.01792828685","0.02988047809","0.01195219124","0.05179282869","0.0219123506","0.00796812749","0.005976095618","0.02390438247","40.2","257","715","972","0.2644032922","0.7355967078","0.2263610315","0.2521489971","0.2922636103","0.229226361","247244","42.9"
"74592","26","0.7583892617","0.09060402685","0.1174496644","0.03355704698","0.8125","0.01988636364","0.03409090909","0.02556818182","0.008522727273","0.01420454545","0.008522727273","0","0.04545454545","0.03125","45.3","132","533","665","0.1984962406","0.8015037594","0.2079395085","0.2400756144","0.2325141777","0.3194706994","257815","47.6"
"74593","26","0.5729537367","0.1494661922","0.2135231317","0.0640569395","0.8792270531","0.01449275362","0.02173913043","0.01690821256","0","0.0193236715","0","0.007246376812","0.02173913043","0.0193236715","35.8","217","527","744","0.2916666667","0.7083333333","0.1262729124","0.1894093686","0.3258655804","0.3584521385","291367","43.3"
"74594","26","0.694235589","0.1278195489","0.1428571429","0.0350877193","0.8399311532","0.01376936317","0.02581755594","0.02925989673","0.005163511188","0.03098106713","0.005163511188","0.005163511188","0.01721170396","0.02753872633","41.9","210","787","997","0.2106318957","0.7893681043","0.2179144385","0.2326203209","0.2887700535","0.2606951872","256471","51.3"
"74595","26","0.6983122363","0.1434599156","0.1392405063","0.01898734177","0.8649468892","0.01213960546","0.01365705615","0.02731411229","0","0.02124430956","0.004552352049","0.009104704097","0.01972685888","0.02731411229","43.2","229","929","1158","0.1977547496","0.8022452504","0.2242152466","0.2118834081","0.2769058296","0.2869955157","260387","52.5"
"74596","26","0.7142857143","0.09450549451","0.156043956","0.03516483516","0.887195122","0.01219512195","0.01524390244","0.01676829268","0.004573170732","0.01676829268","0.004573170732","0.004573170732","0.01981707317","0.01829268293","42.7","240","895","1135","0.2114537445","0.7885462555","0.215437788","0.2050691244","0.2960829493","0.2834101382","260585","48.6"
"74597","26","0.6972222222","0.1194444444","0.1194444444","0.06388888889","0.8641732283","0.02559055118","0.02559055118","0.005905511811","0.005905511811","0.02165354331","0","0.01181102362","0.01968503937","0.01968503937","42","209","689","898","0.2327394209","0.7672605791","0.2077727952","0.2286995516","0.2675635277","0.2959641256","263349","49.1"
"74598","26","0.7604562738","0.09505703422","0.09885931559","0.04562737643","0.8614958449","0.01939058172","0.008310249307","0.01385041551","0","0.008310249307","0","0.01662049861","0.01108033241","0.06094182825","46.6","115","517","632","0.1819620253","0.8180379747","0.2133072407","0.2152641879","0.2504892368","0.3209393346","264141","48.4"
"74599","26","0.7807017544","0.09649122807","0.0701754386","0.05263157895","0.8066666667","0.01777777778","0.02444444444","0.02444444444","0.006666666667","0.02666666667","0.006666666667","0.01333333333","0.04","0.03333333333","46.4","145","640","785","0.1847133758","0.8152866242","0.2159624413","0.2738654147","0.2159624413","0.2942097027","243670","54.9"
"74630","26","1","0","0","0","1","0","0","0","0","0","0","0","0","0","62.8","0","3","3","0","1","","","","","0",""
"74631","26","0.7169811321","0.1053459119","0.1273584906","0.05031446541","0.8129496403","0.01678657074","0.01798561151","0.01199040767","0.01079136691","0.05275779376","0.02158273381","0.00479616307","0.00479616307","0.04556354916","42.4","338","1203","1541","0.2193380921","0.7806619079","0.2276975361","0.256584537","0.2463891249","0.269328802","244430","41.9"
"74632","26","0.7128427128","0.126984127","0.1024531025","0.05772005772","0.72","0.02303030303","0.02666666667","0.01454545455","0.008484848485","0.07393939394","0.07515151515","0.01939393939","0.009696969697","0.02909090909","38.4","366","1144","1510","0.242384106","0.757615894","0.2939534884","0.32","0.2446511628","0.1413953488","206920","35.2"
"74633","26","0.8220402085","0.08116157856","0.07297096054","0.02382725242","0.8167202572","0.02572347267","0.01848874598","0.01205787781","0.005627009646","0.04581993569","0.02652733119","0.00884244373","0.01045016077","0.02974276527","46.8","413","2103","2516","0.1641494436","0.8358505564","0.2317848411","0.3320293399","0.2498777506","0.1863080685","219320","43.1"
"74634","26","0.6872427984","0.1522633745","0.1028806584","0.05761316872","0.8751974724","0.0205371248","0.01421800948","0.01105845182","0.004739336493","0.01421800948","0.01421800948","0.01105845182","0.01263823065","0.02211690363","42.1","268","899","1167","0.2296486718","0.7703513282","0.1630309989","0.2227324914","0.3042479908","0.3099885189","273949","42.1"
"74635","26","0.6070381232","0.1143695015","0.1994134897","0.07917888563","0.8902439024","0.03455284553","0.01219512195","0.01016260163","0.006097560976","0.01016260163","0","0.01219512195","0.01016260163","0.01422764228","40.7","266","730","996","0.2670682731","0.7329317269","0.1551724138","0.2227011494","0.2629310345","0.3591954023","282176","42"
"74636","26","0.7831325301","0.1325301205","0.06827309237","0.01606425703","0.7974358974","0.02564102564","0.03076923077","0.007692307692","0","0.06153846154","0.05384615385","0","0.007692307692","0.01538461538","36.5","160","727","887","0.1803833145","0.8196166855","0.1979166667","0.2416666667","0.3208333333","0.2395833333","251334","38.2"
"74637","26","0.4813614263","0.1410048622","0.2722852512","0.1053484603","0.9021276596","0.01808510638","0.03191489362","0.006382978723","0","0.01382978723","0.003191489362","0","0.01063829787","0.01382978723","32.9","632","1193","1825","0.3463013699","0.6536986301","0.1182222222","0.1573333333","0.2817777778","0.4426666667","318176","42.5"
"74638","26","0.5864022663","0.1359773371","0.1898016997","0.08781869688","0.8821428571","0.01607142857","0.01071428571","0.01607142857","0","0.01785714286","0.005357142857","0.0125","0.0125","0.02678571429","39","279","754","1033","0.2700871249","0.7299128751","0.1898211829","0.1980742779","0.2324621733","0.3796423659","294090","44.3"
"74639","26","0.5397260274","0.1506849315","0.2273972603","0.08219178082","0.8979238754","0.01384083045","0.01557093426","0.01557093426","0.005190311419","0.01557093426","0.006920415225","0.005190311419","0.01038062284","0.01384083045","37.5","321","778","1099","0.2920837125","0.7079162875","0.1403508772","0.2145748988","0.2726045884","0.3724696356","291254","45.2"
"74640","26","1","0","0","0","","","","","","","","","","","40.8","0","4","4","0","1","1","0","0","0","0",""
"74641","26","0.4365482234","0.152284264","0.3324873096","0.07868020305","0.9113737075","0.011816839","0.02215657312","0.01329394387","0.008862629247","0.011816839","0","0","0.004431314623","0.01624815362","32.8","419","785","1204","0.3480066445","0.6519933555","0.1072386059","0.1420911528","0.2520107239","0.4986595174","330761","40"
"74650","26","0.7272727273","0","0.2727272727","0","0.6666666667","0","0","0","0","0","0","0","0","0.3333333333","40.8","3","30","33","0.09090909091","0.9090909091","0.4285714286","0.2142857143","0.25","0.1071428571","161633","18.9"
"74651","26","0.6934460888","0.088794926","0.1649048626","0.05285412262","0.8882602546","0.02263083451","0.01697312588","0.007072135785","0.004243281471","0.01272984441","0.004243281471","0.008486562942","0.01838755304","0.01697312588","43.7","275","1001","1276","0.2155172414","0.7844827586","0.1746506986","0.1936127745","0.249500998","0.3822355289","287308","46.8"
"74652","26","0.6950146628","0.1348973607","0.1085043988","0.06158357771","0.8550724638","0.016563147","0.016563147","0.01242236025","0.006211180124","0.03105590062","0.006211180124","0.01449275362","0.01242236025","0.02898550725","39.4","189","630","819","0.2307692308","0.7692307692","0.1717990276","0.2593192869","0.2787682334","0.2901134522","259839","43.9"
"74691","26","0.6287553648","0.1180257511","0.1974248927","0.05579399142","0.8887283237","0.01156069364","0.01011560694","0.01156069364","0.004335260116","0.01445086705","0","0.004335260116","0.02023121387","0.03468208092","40.3","326","949","1275","0.2556862745","0.7443137255","0.1600441501","0.1964679912","0.233995585","0.4094922737","299201","45"
"74692","26","0.5913978495","0.1935483871","0.1612903226","0.05376344086","0.9225806452","0","0","0.03870967742","0","0.03870967742","0","0","0","0","39.3","68","200","268","0.2537313433","0.7462686567","0.1076923077","0.1435897436","0.2666666667","0.4820512821","326728","49.5"
"74693","26","0.7172312224","0.1251840943","0.1119293078","0.04565537555","0.8561368209","0.02112676056","0.01509054326","0.01509054326","0","0.01307847082","0.007042253521","0.007042253521","0.02213279678","0.04325955734","40.6","340","1296","1636","0.2078239609","0.7921760391","0.2057142857","0.1844897959","0.2514285714","0.3583673469","283531","44.7"
"74694","26","0.7512437811","0.08955223881","0.1144278607","0.0447761194","0.79","0.02","0.04","0.01","0.01","0.04","0.01","0","0.02","0.06","43.2","95","383","478","0.1987447699","0.8012552301","0.2823218997","0.1530343008","0.2163588391","0.3482849604","267553","46.2"
"74695","26","0.6703296703","0.1230769231","0.1362637363","0.07032967033","0.8149466192","0.02669039146","0.02491103203","0.01423487544","0.005338078292","0.03380782918","0.01423487544","0.01067615658","0.01957295374","0.03558718861","36.7","296","786","1082","0.2735674677","0.7264325323","0.188034188","0.2521367521","0.2905982906","0.2692307692","255687","38.8"
"74696","26","0.6837944664","0.128458498","0.1324110672","0.05533596838","0.833546735","0.0166453265","0.02816901408","0.01536491677","0","0.03072983355","0.008962868118","0.007682458387","0.01920614597","0.03969270166","40","296","967","1263","0.2343626287","0.7656373713","0.1939834025","0.2168049793","0.2748962656","0.3143153527","270983","45"
"74730","26","0.7554347826","0.09239130435","0.1059782609","0.04619565217","0.8308823529","0.02696078431","0.02205882353","0.02450980392","0","0.04166666667","0.007352941176","0.01470588235","0.007352941176","0.02450980392","45","168","650","818","0.2053789731","0.7946210269","0.2612903226","0.2532258065","0.2790322581","0.2064516129","233174","42.5"
"74731","26","0.7834549878","0.08759124088","0.06082725061","0.06812652068","0.8337468983","0.02977667494","0.01488833747","0.009925558313","0","0.06203473945","0.02729528536","0","0.007444168734","0.01488833747","41.6","192","647","839","0.2288438617","0.7711561383","0.2442996743","0.2996742671","0.2442996743","0.2117263844","224720","40.7"
"74732","26","0.5849673203","0.1111111111","0.2124183007","0.09150326797","0.9060402685","0.01565995526","0.01789709172","0.01565995526","0","0.01565995526","0","0.006711409396","0.006711409396","0.01565995526","35.3","254","587","841","0.3020214031","0.6979785969","0.1292639138","0.2387791741","0.3321364452","0.2998204668","275024","44.6"
"74740","26","0.7264150943","0.09433962264","0.1179245283","0.06132075472","0.8853754941","0.01185770751","0.01185770751","0.02371541502","0","0.02371541502","0","0","0.03162055336","0.01185770751","44.6","111","391","502","0.2211155378","0.7788844622","0.1279373368","0.2793733681","0.2845953003","0.3080939948","268286","49.7"
"74741","26","0.7014218009","0.0663507109","0.1848341232","0.04739336493","0.8804780876","0.02788844622","0.02390438247","0.01593625498","0","0.01593625498","0.01195219124","0","0.01195219124","0.01195219124","43.4","125","397","522","0.2394636015","0.7605363985","0.168797954","0.26342711","0.2608695652","0.3069053708","256920","42.8"
"74742","26","0.7992125984","0.08661417323","0.07874015748","0.03543307087","0.8360655738","0.02868852459","0.02049180328","0.01229508197","0","0.05327868852","0.02459016393","0","0","0.02459016393","47.7","92","416","508","0.1811023622","0.8188976378","0.257985258","0.3267813268","0.1867321867","0.2285012285","211266","44"
"74743","26","0.8079268293","0.08231707317","0.06097560976","0.0487804878","0.6732026144","0.04248366013","0.02941176471","0.02941176471","0","0.07516339869","0.1078431373","0.01960784314","0.009803921569","0.01307189542","39.4","131","454","585","0.2239316239","0.7760683761","0.3174224344","0.3747016706","0.1551312649","0.1527446301","189570","36.9"
"74744","26","0.785046729","0.09657320872","0.07476635514","0.04361370717","0.7527777778","0.008333333333","0.01666666667","0.01666666667","0","0.08611111111","0.04444444444","0.01666666667","0.02222222222","0.03611111111","41.8","127","490","617","0.205834684","0.794165316","0.275","0.2770833333","0.2083333333","0.2395833333","224413","40.7"
"74791","26","0.6989409985","0.1119515885","0.1210287443","0.06807866868","0.8536036036","0.02702702703","0.02027027027","0.02477477477","0.003378378378","0.01801801802","0","0","0.01801801802","0.03490990991","41.4","379","1263","1642","0.230816078","0.769183922","0.2354388843","0.2395406071","0.2600492207","0.2649712879","248745","47.8"
"74792","26","0.7607655502","0.08133971292","0.0956937799","0.06220095694","0.8657243816","0.01060070671","0.01060070671","0.02120141343","0.01060070671","0.04593639576","0","0","0.02120141343","0.01413427562","44.2","102","399","501","0.2035928144","0.7964071856","0.2213740458","0.2875318066","0.2544529262","0.2366412214","236710","51"
"74793","26","0.7147147147","0.1021021021","0.1231231231","0.06006006006","0.8470066519","0.0110864745","0.0155210643","0.0199556541","0.006651884701","0.0399113082","0.006651884701","0.008869179601","0.0177383592","0.0266075388","42","185","636","821","0.2253349574","0.7746650426","0.2430668842","0.2169657423","0.2985318108","0.2414355628","250848","44.1"
