"postnummer","week","postnummer_first_2","population","positivity_1w","adult_pop","cases_per_capita_2w5","test_per_capita_1w5","longitude","latitude"
"74693","33","74XXX","1636","","1346","","148.5884094","17.44730116","59.62259794"
"74694","33","74XXX","475","","396.0000305","","252.525238","17.54312535","59.66088959"
"74695","33","74XXX","1078","","814","","0","17.60704361","59.67900618"
"74696","33","74XXX","1260","","1017","","196.6568298","17.58548533","59.71132841"
"74730","33","74XXX","817","","669","","896.8609619","18.09186793","60.06217375"
"74731","33","74XXX","840","","674","","1335.311523","18.08417996","60.07068058"
"74732","33","74XXX","845","","627","","478.4689026","18.07427488","60.07231477"
"74740","33","74XXX","501","","410","","975.6097412","18.16607981","60.16620476"
"74741","33","74XXX","522","","422","","0","18.18492756","60.16652621"
"74742","33","74XXX","509","","431","","696.0556641","18.19020659","60.17808874"
"74743","33","74XXX","585","","474","","210.970459","18.1780882","60.17268756"
"74744","33","74XXX","616","","521","","191.9385834","18.17486174","60.17889061"
"74791","33","74XXX","1644","","1330","","601.5037842","18.06973847","60.08739331"
"74792","33","74XXX","502","","412.9999695","","242.1307678","18.24804152","60.07857884"
"74793","33","74XXX","824","","669","","747.3841553","18.08493681","60.00406492"
"74794","33","74XXX","964","","768","","260.4166565","17.93175735","60.02759546"
"74795","33","74XXX","613","","505","","0","18.15322495","60.19599317"
"74830","33","74XXX","678","","569","","527.2407837","17.8649387","60.2010601"
"74831","33","74XXX","959","0","822","0","1581.508545","17.89193144","60.19451359"
"74832","33","74XXX","937","","756","","396.8254089","17.94134236","60.19951162"
"74840","33","74XXX","723","","544","","183.8235321","17.69664724","60.22201497"
"74841","33","74XXX","622","","530","","943.3962402","17.69984139","60.22832825"
"74842","33","74XXX","705","","613","","489.3964233","17.71058538","60.23060966"
"74850","33","74XXX","575","","481.0000305","","415.8003845","17.65797684","60.26134032"
"74891","33","74XXX","423","","353","","283.2861328","17.95063856","60.14614304"
"74892","33","74XXX","607","","511","","195.6947174","17.95852608","60.27387821"
"74893","33","74XXX","344","","281","","355.8718872","17.80296063","60.17531577"
"74894","33","74XXX","725","","572","","874.1258545","17.68842283","60.17559663"
"74895","33","74XXX","715","","595","","336.1344604","17.59045081","60.17977949"
"74896","33","74XXX","449","","362","","1381.215454","17.68336211","60.27257736"
"74935","33","74XXX","814","","783","","510.8556824","17.08103087","59.63002224"
"74940","33","74XXX","43","","37","","","17.13585683","59.64351046"
"74941","33","74XXX","1367","","1135","","528.6343384","17.10471953","59.64735883"
"74942","33","74XXX","1733","","1342","","223.5469513","17.11449532","59.63772034"
"74944","33","74XXX","1688","0","1277","0","939.7024536","17.12020028","59.62657756"
"74945","33","74XXX","1819","","1440","","416.6666565","17.10576136","59.62769068"
"74948","33","74XXX","1564","","1165","","600.8583984","17.07690274","59.60007735"
"74949","33","74XXX","1325","","1203","","415.627594","17.08995464","59.63435796"
"74950","33","74XXX","844","","688","","290.6976624","17.33343017","59.65217037"
"74951","33","74XXX","1562","","1273","","314.2183838","17.29665572","59.60018995"
"74952","33","74XXX","1057","","815","","245.3987732","17.25679504","59.62583714"
"74959","33","74XXX","694","","460","","217.3913116","17.08660786","59.63548511"
"74960","33","74XXX","779","","623","","481.5409241","17.30577091","59.73082954"
"74961","33","74XXX","1157","","860","","348.8372192","17.32080365","59.7407323"
"74962","33","74XXX","980","","826","","121.0653763","17.41190037","59.7045454"
"74963","33","74XXX","1457","","1208","","745.0331421","17.24418078","59.75935025"
"74970","33","74XXX","977","","763","","917.4312134","16.9262214","59.77743925"
"74971","33","74XXX","898","","761","","525.6242065","16.87017344","59.79381968"
"74972","33","74XXX","1253","","1029","","485.9086609","17.05498388","59.7948285"
"75217","33","75XXX","1293","","1093","","823.4217529","17.6235846","59.86765445"
"75218","33","75XXX","657","","563","","177.6198883","17.61214097","59.86560427"
"75219","33","75XXX","259","","221","","452.488678","17.60997596","59.86681473"
"75220","33","75XXX","1700","","1346","","520.0594482","17.61388349","59.86891333"
"75221","33","75XXX","2249","0.2727272809","1747","286.2049255","629.6508179","17.60512347","59.86635135"
"75222","33","75XXX","284","","254.9999847","","392.1568909","17.62542619","59.8656378"
"75223","33","75XXX","484","","455","","0","17.62447254","59.8640558"
"75224","33","75XXX","953","","851","","705.0528564","17.61851958","59.86111218"
"75225","33","75XXX","913","","820.000061","","243.90242","17.62653815","59.86415717"
"75226","33","75XXX","936","","861.999939","","348.0278625","17.6217457","59.86329677"
"75227","33","75XXX","784","","700","","571.4285889","17.619772","59.86444915"
"75228","33","75XXX","1111","","965.000061","","518.1347046","17.59773246","59.87340624"
"75229","33","75XXX","1400","","1225","","571.4285889","17.60967314","59.86329577"
"75230","33","75XXX","1186","0","1011","0","989.1196899","17.60229236","59.86188744"
"75231","33","75XXX","1616","","1374","","509.4614258","17.60325021","59.85690441"
"75232","33","75XXX","815","","799","","750.9386597","17.61758772","59.85710018"
"75233","33","75XXX","809","","795","","628.9308472","17.61935601","59.85588599"
"75234","33","75XXX","1048","","1033","","484.0270996","17.61353432","59.85357179"
"75235","33","75XXX","557","","554","","902.5270996","17.6177014","59.85932091"
"75236","33","75XXX","613","","528","","1325.757568","17.62501437","59.84665633"
"75237","33","75XXX","2161","","1922","","468.2622375","17.63915859","59.84392244"
"75238","33","75XXX","700","","632","","791.1392212","17.61865544","59.85244122"
"75239","33","75XXX","1784","0","1513.000122","0","925.3138428","17.61600172","59.84563144"
"75240","33","75XXX","1313","","1179","","763.3587646","17.61279723","59.84274155"
"75241","33","75XXX","1087","","905","","552.4862061","17.60772371","59.84236794"
"75242","33","75XXX","1154","","1018","","294.6954956","17.59893634","59.84176134"
"75243","33","75XXX","1077","","941.000061","","531.3496094","17.59920267","59.83974091"
"75244","33","75XXX","848","","748","","133.6898346","17.60128038","59.83336577"
"75257","33","75XXX","567","","518","","1351.351318","17.63194677","59.83628074"
"75258","33","75XXX","452","","428","","934.5794678","17.60637382","59.83667849"
"75260","33","75XXX","1914","","1524","","328.0839844","17.57700235","59.85642908"
"75261","33","75XXX","916","","915.999939","","0","17.5897143","59.85020337"
"75262","33","75XXX","1107","","1023","","488.7585449","17.59435642","59.84962083"
"75263","33","75XXX","1834","","1499","","533.6891479","17.57702813","59.83422251"
"75264","33","75XXX","1359","","1140","","438.5964966","17.60869814","59.8520966"
"75266","33","75XXX","1144","","913","","328.5870667","17.56511537","59.85188474"
"75267","33","75XXX","1966","","1492","","603.2171631","17.55563286","59.85421055"
"75268","33","75XXX","386","","258","","387.5968933","17.55270083","59.8488704"
"75269","33","75XXX","857","","592","","0","17.55916011","59.8523154"
"75271","33","75XXX","418","","415","","481.9277039","17.60023817","59.85367625"
"75272","33","75XXX","974","","909","","330.0329895","17.59001617","59.85160814"
"75273","33","75XXX","1018","","941","","956.4293213","17.59111807","59.84784243"
"75308","33","75XXX","963","","800.000061","","499.9999695","17.64955605","59.85209854"
"75309","33","75XXX","582","","556","","0","17.64317631","59.84976196"
"75310","33","75XXX","562","","506","","395.2569275","17.63141077","59.85701127"
"75311","33","75XXX","567","","538","","557.6207886","17.63059732","59.86047312"
"75312","33","75XXX","1157","","1074","","465.5493469","17.625096","59.85859537"
"75313","33","75XXX","908","","856","","467.2897339","17.62256681","59.86043757"
"75314","33","75XXX","841","","807","","743.4944458","17.62706205","59.862056"
"75315","33","75XXX","830","","785","","382.1656189","17.62903267","59.86319514"
"75316","33","75XXX","906","","824","","1092.233032","17.63297681","59.86387072"
"75317","33","75XXX","1415","","1208","","496.6887512","17.65333284","59.85052606"
"75318","33","75XXX","3162","0","2585","0","851.0638428","17.65729724","59.8473465"
"75319","33","75XXX","842","0.09090909362","789","126.7427139","1394.1698","17.65012393","59.85627383"
"75320","33","75XXX","1023","","917","","654.3074951","17.6401453","59.8588156"
"75321","33","75XXX","747","","677","","1181.68396","17.64563092","59.85832256"
"75322","33","75XXX","1121","","1047","","859.598877","17.64318325","59.85505731"
"75324","33","75XXX","1928","0","1607","124.4555054","995.644043","17.66558696","59.86004373"
"75325","33","75XXX","871","","799.000061","","876.0950317","17.65467145","59.86061877"
"75326","33","75XXX","956","","864","","810.1851807","17.65498773","59.8587529"
"75327","33","75XXX","1367","","1265","","553.3596802","17.65167391","59.86183456"
"75328","33","75XXX","1478","","1271","","393.3910217","17.65754725","59.86548794"
"75329","33","75XXX","2170","0","1952","51.22950745","819.6721191","17.64591112","59.86513437"
"75330","33","75XXX","1452","","1335","","524.3445435","17.64272555","59.86472755"
"75331","33","75XXX","1546","","1437","","626.3048096","17.63955129","59.86352306"
"75332","33","75XXX","932","","870","","459.7701111","17.63346815","59.86336802"
"75333","33","75XXX","1660","0.07692307979","1453","68.82312775","894.7006226","17.61648818","59.87262115"
"75334","33","75XXX","2177","0","1822","109.7694855","548.8474121","17.63031723","59.87551847"
"75335","33","75XXX","1641","0","1433","0","697.836731","17.62433817","59.87532084"
"75336","33","75XXX","1381","","1249","","720.5764771","17.61760311","59.87502727"
"75337","33","75XXX","2023","0.1052631587","1651","181.7080536","1150.817627","17.61001666","59.88217225"
"75340","33","75XXX","355","","298","","1677.852295","17.6505198","59.85758296"
"75341","33","75XXX","706","","685","","875.9124146","17.65915037","59.85096054"
"75342","33","75XXX","435","","398","","502.5125732","17.6511908","59.84753697"
"75418","33","75XXX","1436","","1156","","778.5466919","17.63758537","59.87026472"
"75419","33","75XXX","245","","202","","1980.197998","17.63727685","59.87486092"
"75420","33","75XXX","1617","0.06666667014","1331","75.13147736","1126.972168","17.65410721","59.86715261"
"75421","33","75XXX","1753","","1349.999878","","444.4444885","17.65044329","59.86910723"
"75422","33","75XXX","2129","0","1929","0","570.2436523","17.64646488","59.87085809"
"75423","33","75XXX","2044","","1793.999878","","390.1895447","17.63937243","59.86757436"
"75424","33","75XXX","1521","","1393","","287.1500244","17.64470419","59.87364092"
"75425","33","75XXX","764","","703","","995.732605","17.64136698","59.87321099"
"75426","33","75XXX","2264","","1885","","318.3023987","17.65287328","59.87773681"
"75427","33","75XXX","1275","","1107","","722.6738892","17.64574678","59.87697749"
"75428","33","75XXX","1338","","1127","","621.118042","17.64485241","59.8813391"
"75429","33","75XXX","1882","0","1547","0","904.977356","17.66000777","59.8751731"
"75430","33","75XXX","2849","0","2030","0","788.1773682","17.65797049","59.87585592"
"75431","33","75XXX","2697","0.05555555597","2271","44.03346634","792.602356","17.663383","59.87176285"
"75432","33","75XXX","1552","","1421","","492.6108398","17.66928037","59.87388612"
"75433","33","75XXX","1802","","1615","","371.5170288","17.67584743","59.87162011"
"75434","33","75XXX","1971","","1778","","393.7007751","17.66810409","59.86808225"
"75435","33","75XXX","1362","","1241","","483.4810486","17.67018734","59.86409751"
"75436","33","75XXX","1724","","1506","","464.8074341","17.67492974","59.8664986"
"75437","33","75XXX","1921","0","1679","0","595.5925903","17.6786725","59.86096948"
"75439","33","75XXX","1128","0","904","110.6194687","1216.814209","17.63943445","59.8842344"
"75440","33","75XXX","1989","","1577.999878","","380.2281799","17.63395706","59.89225674"
"75441","33","75XXX","1938","0","1669.999878","0","658.6826782","17.64864215","59.88692584"
"75442","33","75XXX","1471","","1241","","564.0612183","17.65512733","59.88787549"
"75443","33","75XXX","439","","260","","0","17.65281741","59.89291318"
"75444","33","75XXX","1272","0","992","201.6128998","1108.870972","17.67898513","59.86982299"
"75445","33","75XXX","805","","666","","1201.201172","17.68272426","59.87883018"
"75446","33","75XXX","1342","","1221","","573.3005981","17.68334784","59.86907846"
"75447","33","75XXX","1507","","1276","","626.9592285","17.68919821","59.87013381"
"75448","33","75XXX","1743","","1409","","425.8339233","17.69188867","59.86422817"
"75449","33","75XXX","1559","","1278","","391.2362976","17.69792443","59.86712873"
"75450","33","75XXX","9","","9","","","17.70120178","59.85410573"
"75452","33","75XXX","1235","","959.000061","","208.5505676","17.70854392","59.86247096"
"75453","33","75XXX","409","","316","","632.911377","17.70600946","59.85778833"
"75471","33","75XXX","1873","","1051","","475.7373962","17.74448606","59.90777257"
"75550","33","75XXX","1040","","815","","613.4969482","17.58187598","59.95749534"
"75591","33","75XXX","4006","0","3031","0","494.8861694","17.50497866","59.77890813"
"75592","33","75XXX","1861","","1512","","529.1005249","17.46518253","59.89397349"
"75593","33","75XXX","966","","678","","294.98526","17.57859542","59.93957191"
"75594","33","75XXX","2100","","1568.999878","","254.9394684","17.68969356","59.90736507"
"75595","33","75XXX","614","","478","","836.8200684","17.84191358","60.00946979"
"75596","33","75XXX","2272","","1796","","389.7550049","17.8598883","59.93341295"
"75597","33","75XXX","2690","0","2063","0","581.6771851","17.85441501","59.85284522"
"75598","33","75XXX","2021","","1560","","576.9230957","17.72393573","59.79535879"
"75642","33","75XXX","304","","275","","0","17.63931235","59.80806766"
"75643","33","75XXX","1593","","1323","","0","17.65195741","59.83259952"
"75644","33","75XXX","2315","","2005","","349.1271973","17.63315491","59.83167512"
"75645","33","75XXX","2255","0.0625","1838","54.40696335","870.5114136","17.61766052","59.83059222"
"75646","33","75XXX","2177","","1704.999878","","469.208252","17.61316839","59.82074021"
