id,time,var,percentage
139,2018w4,-10,0
139,2018w5,-10,0
139,2018w6,-10,0
139,2018w7,-10,0
139,2018w8,-10,0
139,2018w9,-10,0
139,2018w10,-10,0
139,2018w11,-10,0
139,2018w12,-10,0
139,2018w13,-10,0
139,2018w14,-10,0
139,2018w15,-10,0
140,2015w16,0.091877007,100
140,2015w17,0.334546468,100
140,2015w18,0.930513561,99.97517008
140,2015w19,0.399813727,100
140,2015w20,0.500703861,100
140,2015w21,0.284197717,100
140,2015w22,1.679477964,99.98343932
140,2015w23,0.185247013,99.9966929
140,2015w24,0.922327345,100
140,2015w25,0.612379666,99.93220787
140,2015w26,0.326255588,100
140,2015w27,2.579095215,99.83093549
140,2015w28,0.26952364,100
140,2015w29,0.740383816,100
140,2015w30,0.975359061,100
140,2015w31,0.794484213,99.99503911
140,2015w32,0.086045265,100
140,2015w33,0.52124593,100
140,2015w34,3.200042565,99.77907313
140,2015w35,1.278982261,99.942076
140,2015w36,0.764629396,100
140,2015w37,0.978186349,99.98676505
140,2015w38,0.60214717,100
140,2015w39,0.298672973,100
140,2015w40,0.165243174,100
140,2015w41,0.049865547,100
140,2015w42,0.8117422,97.10425349
140,2015w43,0.207969262,100
140,2015w44,0.141797864,100
140,2015w45,1.329000114,100
140,2015w46,1.077857017,99.90241805
140,2015w47,0.369180448,100
140,2015w48,1.979136698,99.93641764
140,2015w49,1.165439516,99.95700205
140,2015w50,0.544633671,100
140,2015w51,1.171456754,99.97516433
140,2015w52,0.186635442,100
140,2015w53,0.033740338,100
140,2016w1,4.747087568,99.59980817
140,2016w2,2.021967132,100
140,2016w3,0.620138035,100
140,2016w4,0.576180876,100
140,2016w5,0.454349296,100
140,2016w6,0.039756476,100
140,2016w7,2.94774533,99.78957484
140,2016w8,0.92724128,100
140,2016w9,6.2234912,100
140,2016w10,0.168346932,100
140,2016w11,0.268596107,100
140,2016w12,0.599089764,100
140,2016w13,0.76104237,100
140,2016w14,0.153976106,100
140,2016w15,0.112054095,100
140,2016w16,0.466625393,100
140,2016w17,0.162018937,100
140,2016w18,0.287930756,100
140,2016w19,0.296383105,100
140,2016w20,0.305596495,100
140,2016w21,0.377269247,99.98015512
140,2016w22,0.165685154,100
140,2016w23,0.268800714,100
140,2016w24,2.021719143,99.80097852
140,2016w25,0.81830591,99.97023071
140,2016w26,0.409497705,100
140,2016w27,4.60181159,99.47646581
140,2016w28,0.253415628,100
140,2016w29,0.885510041,99.97519226
140,2016w30,1.265604,99.89238054
140,2016w31,0.5702909,100
140,2016w32,0.338907438,100
140,2016w33,0.572050731,99.9619325
140,2016w34,0.334404607,100
140,2016w35,0.210980415,100
140,2016w36,0.108527029,100
140,2016w37,0.086470077,100
140,2016w38,1.846571811,99.84271784
140,2016w39,0.084435978,100
140,2016w40,0.333725977,100
140,2016w41,0.359534355,100
140,2016w42,0.668536339,100
140,2016w43,1.90463167,100
140,2016w44,0.368209424,100
140,2016w45,0.964731415,99.9712386
140,2016w46,0.649018936,100
140,2016w47,0.107689242,100
140,2016w48,0.7391081,100
140,2016w49,0.111930917,100
140,2016w50,0.604767736,99.97845256
140,2016w51,0.252657458,100
140,2016w52,0.196258775,100
140,2017w1,0.716249409,100
140,2017w2,0.278674953,100
140,2017w3,0.272991776,100
140,2017w4,0.758444959,100
140,2017w5,0.04335014,100
140,2017w6,0.207894042,100
140,2017w7,1.128554319,100
140,2017w8,1.172500339,100
140,2017w9,0.383294463,100
140,2017w10,0.167998314,100
140,2017w11,0.424121927,100
140,2017w12,0.711983514,99.99172446
140,2017w13,0.142588459,100
140,2017w14,0.491795731,99.98840176
140,2017w16,0.220452363,100
140,2017w17,0.560279166,100
140,2017w18,0.322351096,100
140,2017w19,0.294344537,99.98507388
140,2017w20,0.569401049,100
140,2017w21,0.614533991,100
140,2017w22,1.185940766,100
140,2017w23,1.37728597,100
140,2017w24,0.390168706,99.97681006
140,2017w25,0.338174595,99.99668616
140,2017w26,0.408101521,100
140,2017w27,0.19461958,100
140,2017w28,0.607834303,100
140,2017w29,0.795490385,100
140,2017w30,0.778251775,100
140,2017w31,1.892493854,99.85571661
140,2017w32,0.759581461,99.97843827
140,2017w33,1.184390434,99.94247464
140,2017w34,0.377223396,98.93595896
140,2017w35,0.248763629,100
140,2017w36,2.344507101,99.81972446
140,2017w37,1.843484542,99.68878294
140,2017w38,0.11068402,100
140,2017w39,1.239939083,100
140,2017w40,1.137358669,99.84613857
140,2017w41,1.055059193,99.95038698
140,2017w42,0.735507381,100
140,2017w43,2.025511075,100
140,2017w44,0.195671115,100
140,2017w45,0.307871769,100
140,2017w46,0.554582601,99.94708557
140,2017w47,0.815160055,99.97189153
140,2017w48,0.397857985,100
140,2017w49,2.790843765,99.34689153
140,2017w50,1.445608424,100
140,2017w51,0.44112218,100
140,2017w52,3.950687409,98.55679317
140,2018w1,0.674150203,100
140,2018w2,0.441416299,100
140,2018w3,5.582855653,97.01199686
140,2018w4,1.4637887,100
140,2018w5,1.246368027,99.65870307
140,2018w6,1.462890396,99.89576612
140,2018w7,1.31981943,99.04945753
140,2018w8,0.084863713,100
140,2018w9,0.214049233,100
140,2018w10,2.036476343,99.95226405
140,2018w11,0.187648573,100
140,2018w12,0.628921314,100
140,2018w13,0.078196464,100
140,2018w14,0.963431167,99.41960447
140,2018w15,0.16289027,100
141,2015w16,0.035973693,100
141,2015w17,0.319348229,100
141,2015w18,1.583344978,99.93711004
141,2015w19,13.26566397,100
141,2015w20,0.675867309,100
141,2015w21,0.384124182,100
141,2015w22,1.506762004,100
141,2015w23,0.4049958,100
141,2015w24,0.627204108,100
141,2015w25,0.415831182,100
141,2015w26,0.142232081,100
141,2015w27,0.945992976,100
141,2015w28,0.186360479,100
141,2015w29,0.533842862,100
141,2015w30,0.872762243,100
141,2015w31,0.446714225,100
141,2015w32,0.209091363,99.53666931
141,2015w33,0.283773664,100
141,2015w34,1.523451756,100
141,2015w35,0.707750645,100
141,2015w36,0.529824017,100
141,2015w37,1.008478108,100
141,2015w38,0.783050407,100
141,2015w39,0.401745379,100
141,2015w40,0.09208021,100
141,2015w41,0.020698919,100
141,2015w42,0.603988344,100
141,2015w43,0.242586917,100
141,2015w44,0.152574218,100
141,2015w45,1.225812759,100
141,2015w46,0.738828428,100
141,2015w47,0.337077063,100
141,2015w48,6.201308291,99.64774174
141,2015w49,0.955967587,100
141,2015w50,0.387033954,100
141,2015w51,0.958004951,100
141,2015w52,0.220961829,100
141,2015w53,0.140495212,100
141,2016w1,4.961998142,99.96692575
141,2016w2,1.17953696,99.99007658
141,2016w3,0.779004528,100
141,2016w4,0.805185369,100
141,2016w5,0.550768067,100
141,2016w6,0.08583184,100
141,2016w7,11.54502551,99.38573919
141,2016w8,2.183981681,100
141,2016w9,0.370460866,100
141,2016w10,0.148662994,99.13510832
141,2016w11,0.199914125,100
141,2016w12,0.43483329,100
141,2016w13,0.637419493,100
141,2016w14,0.137399435,100
141,2016w15,0.198613154,100
141,2016w16,0.440391046,100
141,2016w17,0.116561238,100
141,2016w18,0.098663014,100
141,2016w19,0.447253109,100
141,2016w20,0.305367203,100
141,2016w21,0.159835954,100
141,2016w22,0.402125011,100
141,2016w23,0.584161885,100
141,2016w24,1.305428082,100
141,2016w25,0.850686828,100
141,2016w26,0.862648182,99.36641853
141,2016w27,1.055763395,100
141,2016w28,0.388212706,100
141,2016w29,0.497398152,100
141,2016w30,1.675531867,99.97188596
141,2016w31,0.923935811,100
141,2016w32,0.259383376,100
141,2016w33,0.713066093,99.98670876
141,2016w34,0.56113212,99.99007313
141,2016w35,0.22165593,100
141,2016w36,0.092438732,100
141,2016w37,0.165722228,100
141,2016w38,1.458772954,99.99007066
141,2016w39,0.111471201,100
141,2016w40,0.123427911,100
141,2016w41,0.163692405,100
141,2016w42,0.461466459,100
141,2016w43,2.21429734,100
141,2016w44,0.098550793,100
141,2016w45,0.920622999,99.96152495
141,2016w46,0.675915805,99.95469199
141,2016w47,0.191526922,100
141,2016w48,0.647996971,100
141,2016w49,0.15113832,99.97515569
141,2016w50,0.502950625,99.97515569
141,2016w51,0.471933614,100
141,2016w52,0.251332071,100
141,2017w1,1.17728399,100
141,2017w2,0.242601241,100
141,2017w3,0.335369195,100
141,2017w4,0.125889294,100
141,2017w5,0.075728384,100
141,2017w6,0.143689355,100
141,2017w7,2.597304251,100
141,2017w8,0.743806222,100
141,2017w9,0.566763073,100
141,2017w10,0.35532659,100
141,2017w11,0.493666522,100
141,2017w12,0.535386822,100
141,2017w13,0.258209361,100
141,2017w14,0.458216592,100
141,2017w16,0.397794542,100
141,2017w17,0.672345372,100
141,2017w18,0.197637754,100
141,2017w19,0.192086803,100
141,2017w20,0.379734001,100
141,2017w21,0.27354401,100
141,2017w22,0.816025975,100
141,2017w23,1.035522967,100
141,2017w24,0.545660549,100
141,2017w25,0.646164741,100
141,2017w26,0.651948456,100
141,2017w27,0.357140715,100
141,2017w28,0.667957912,100
141,2017w29,0.260966483,100
141,2017w30,0.572244399,100
141,2017w31,1.032421234,100
141,2017w32,0.438312668,100
141,2017w33,0.66823728,100
141,2017w34,0.568517343,100
141,2017w35,0.341993435,100
141,2017w36,1.077217574,100
141,2017w37,0.515297939,100
141,2017w38,0.158462541,100
141,2017w39,0.470376581,100
141,2017w40,0.844784645,100
141,2017w41,0.922765481,100
141,2017w42,0.672441976,100
141,2017w43,1.386040714,100
141,2017w44,0.3802699,100
141,2017w45,0.331818136,100
141,2017w46,0.736158023,100
141,2017w47,0.816612489,100
141,2017w48,0.238417644,99.98677205
141,2017w49,0.745798369,99.26929896
141,2017w50,0.853448437,99.82629698
141,2017w51,0.751821248,100
141,2017w52,0.863917492,100
141,2018w1,-10,0
141,2018w2,-10,0
141,2018w3,-10,0
141,2018w4,-10,0
141,2018w5,-10,0
141,2018w6,-10,0
141,2018w7,-10,0
141,2018w8,-10,0
141,2018w9,-10,0
141,2018w10,-10,0
141,2018w11,-10,0
141,2018w12,-10,0
141,2018w13,-10,0
141,2018w14,-10,0
141,2018w15,-10,0
142,2015w16,0.119802351,100
142,2015w17,0.709011377,100
142,2015w18,1.465906237,99.93544222
142,2015w19,1.079329224,100
142,2015w20,0.660514079,100
142,2015w21,0.798346269,99.97849569
142,2015w22,1.801933215,100
142,2015w23,0.231912493,100
142,2015w24,1.252637045,100
142,2015w25,0.405156946,99.98842478
142,2015w26,0.229029525,100
142,2015w27,1.619068401,99.83125713
142,2015w28,0.215926197,100
142,2015w29,0.543742584,100
142,2015w30,0.859757613,100
142,2015w31,0.299498368,100
142,2015w32,0.134342995,100
142,2015w33,0.291004661,100
142,2015w34,2.60913887,99.74539159
142,2015w35,1.001863124,100
142,2015w36,0.646647867,100
142,2015w37,0.886553685,99.98511363
142,2015w38,0.734238157,100
142,2015w39,0.128436025,100
142,2015w40,0.181398358,100
142,2015w41,0.072921041,100
142,2015w42,1.261762005,100
142,2015w43,0.637328588,100
142,2015w44,0.167644842,100
142,2015w45,2.018724298,99.9669252
142,2015w46,0.907550989,99.99834601
142,2015w47,0.952677041,100
142,2015w48,2.582181556,99.9261308
142,2015w49,1.944223764,99.97188782
142,2015w50,0.47705004,100
142,2015w51,1.407449214,100
142,2015w52,0.204547983,100
142,2015w53,0.08020643,100
142,2016w1,1.548628778,100
142,2016w2,1.036518228,100
142,2016w3,1.475301443,100
142,2016w4,1.174818608,100
142,2016w5,0.840906961,100
142,2016w6,0.100533778,100
142,2016w7,4.122342061,99.90728016
142,2016w8,1.408108516,100
142,2016w9,7.91053967,100
142,2016w10,0.130006073,100
142,2016w11,0.34634381,100
142,2016w12,0.475625212,100
142,2016w13,0.814553172,100
142,2016w14,0.140941111,100
142,2016w15,0.37076709,100
142,2016w16,0.966825088,99.94539498
142,2016w17,0.100448476,100
142,2016w18,0.138777057,100
142,2016w19,0.558437997,100
142,2016w20,0.172280547,100
142,2016w21,0.250268221,100
142,2016w22,0.437034853,100
142,2016w23,0.6835584,99.99306013
142,2016w24,2.554622222,99.98506992
142,2016w25,1.3584565,99.97353097
142,2016w26,1.370065258,99.95699778
142,2016w27,2.155564761,99.8346096
142,2016w28,0.35557991,100
142,2016w29,0.396686998,100
142,2016w30,1.447148051,99.93384493
142,2016w31,1.390853148,100
142,2016w32,0.367300368,100
142,2016w33,0.502526189,100
142,2016w34,0.638860937,100
142,2016w35,0.404687372,100
142,2016w36,0.072663684,100
142,2016w37,0.215661547,100
142,2016w38,2.13698112,99.85769364
142,2016w39,0.131912489,100
142,2016w40,0.225014855,100
142,2016w41,0.386408997,100
142,2016w42,0.932129764,100
142,2016w43,4.700474995,100
142,2016w44,0.500831901,100
142,2016w45,1.330933705,100
142,2016w46,0.987412434,100
142,2016w47,0.59354823,100
142,2016w48,0.956182182,100
142,2016w49,0.139240097,100
142,2016w50,1.153564636,99.94694872
142,2016w51,1.011648232,100
142,2016w52,0.594205321,100
142,2017w1,1.95214991,99.99669033
142,2017w2,0.464326688,100
142,2017w3,0.407713428,100
142,2017w4,1.35479717,100
142,2017w5,0.118907019,100
142,2017w6,0.272499311,100
142,2017w7,3.694254859,100
142,2017w8,1.438160217,100
142,2017w9,0.447171455,100
142,2017w10,0.709098556,100
142,2017w11,1.013786783,100
142,2017w12,0.715526302,100
142,2017w13,0.225459008,100
142,2017w14,0.854496774,100
142,2017w16,0.878291275,100
142,2017w17,0.992316645,100
142,2017w18,0.373601713,100
142,2017w19,0.536714558,100
142,2017w20,0.722616633,100
142,2017w21,0.406507081,100
142,2017w22,1.553415149,100
142,2017w23,1.553918692,99.97847361
142,2017w24,0.922752663,99.99005651
142,2017w25,1.347098002,100
142,2017w26,0.75657346,100
142,2017w27,0.414773182,100
142,2017w28,1.004014938,100
142,2017w29,0.489466877,100
142,2017w30,0.492334942,100
142,2017w31,1.69744202,99.85733482
142,2017w32,1.005872231,99.92738647
142,2017w33,-10,0
142,2017w34,-10,0
142,2017w35,-10,0
142,2017w36,-10,0
142,2017w37,-10,0
142,2017w38,-10,0
142,2017w39,-10,0
142,2017w40,-10,0
142,2017w41,-10,0
142,2017w42,-10,0
142,2017w43,-10,0
142,2017w44,-10,0
142,2017w45,-10,0
142,2017w46,-10,0
142,2017w47,-10,0
142,2017w48,-10,0
142,2017w49,-10,0
142,2017w50,-10,0
142,2017w51,-10,0
142,2017w52,-10,0
142,2018w1,-10,0
142,2018w2,-10,0
142,2018w3,-10,0
142,2018w4,-10,0
142,2018w5,-10,0
142,2018w6,-10,0
142,2018w7,-10,0
142,2018w8,-10,0
142,2018w9,-10,0
142,2018w10,-10,0
142,2018w11,-10,0
142,2018w12,-10,0
142,2018w13,-10,0
142,2018w14,-10,0
142,2018w15,-10,0
143,2015w16,0.035973693,100
143,2015w17,0.300310885,100
143,2015w18,1.583344978,99.93711004
143,2015w19,0.575889565,100
143,2015w20,0.50573575,100
143,2015w21,0.537782052,100
143,2015w22,1.599604879,99.99173075
143,2015w23,0.162672536,100
143,2015w24,1.015480199,100
143,2015w25,0.256780033,100
143,2015w26,0.097633111,100
143,2015w27,2.371851523,99.82302641
143,2015w28,0.041802054,100
143,2015w29,0.425988454,100
143,2015w30,0.890783889,100
143,2015w31,0.441058875,100
143,2015w32,0.069468391,100
143,2015w33,0.471325897,100
143,2015w34,3.158897275,99.89306265
143,2015w35,0.897600961,99.99007132
143,2015w36,1.011352656,99.99668858
143,2015w37,1.329861503,100
143,2015w38,0.903515733,100
143,2015w39,0.054151432,100
143,2015w40,0.078727094,100
143,2015w41,0.03724156,100
143,2015w42,0.914188649,100
143,2015w43,0.396686759,100
143,2015w44,0.189011609,100
143,2015w45,1.865752957,99.9702317
143,2015w46,0.738891894,100
143,2015w47,0.684138308,100
143,2015w48,3.61892174,99.86769643
143,2015w49,1.366885367,100
143,2015w50,0.680772065,100
143,2015w51,1.172662908,99.9983444
143,2015w52,0.694398912,100
143,2015w53,0.034154109,100
143,2016w1,1.747448746,100
143,2016w2,14.19434839,100
143,2016w3,1.103478507,100
143,2016w4,4.094214751,100
143,2016w5,0.75528141,100
143,2016w6,0.094089298,100
143,2016w7,11.77781402,99.10019092
143,2016w8,4.158517132,100
143,2016w9,0.842099202,100
143,2016w10,0.125500044,100
143,2016w11,0.260410176,100
143,2016w12,0.520446404,100
143,2016w13,0.994653956,100
143,2016w14,0.112674395,100
143,2016w15,0.15987882,100
143,2016w16,0.94239279,99.94374307
143,2016w17,0.085951352,100
143,2016w18,0.06186039,100
143,2016w19,0.509939152,100
143,2016w20,0.130840246,100
143,2016w21,0.06275598,100
143,2016w22,0.07362243,100
143,2016w23,0.257894435,100
143,2016w24,1.449485382,100
143,2016w25,0.876242769,100
143,2016w26,0.597254976,100
143,2016w27,1.465132323,99.97187991
143,2016w28,0.090210272,100
143,2016w29,0.20736341,100
143,2016w30,1.728662413,99.93384931
143,2016w31,0.77752637,100
143,2016w32,0.300360377,100
143,2016w33,0.34218235,99.99335438
143,2016w34,0.381086633,100
143,2016w35,0.319080508,100
143,2016w36,0.075079309,100
143,2016w37,0.07091729,100
143,2016w38,1.880839474,99.9536631
143,2016w39,0.058788781,100
143,2016w40,0.199382544,100
143,2016w41,0.291208664,100
143,2016w42,0.668302566,100
143,2016w43,1.815702884,100
143,2016w44,0.040648906,100
143,2016w45,1.47867464,100
143,2016w46,0.639663946,100
143,2016w47,0.043182492,100
143,2016w48,0.783645399,100
143,2016w49,0.096108683,100
143,2016w50,0.690343772,99.99337485
143,2016w51,0.288776338,100
143,2016w52,0.81316186,100
143,2017w1,10.43821062,99.17327988
143,2017w2,0.259356125,100
143,2017w3,0.541852506,100
143,2017w4,0.241163473,100
143,2017w5,0.03217791,100
143,2017w6,0.277333551,100
143,2017w7,16.11455277,98.53616485
143,2017w8,1.607261404,100
143,2017w9,0.641922506,100
143,2017w10,0.184449861,100
143,2017w11,0.581072589,100
143,2017w12,1.058795343,100
143,2017w13,0.070045318,100
143,2017w14,0.556745638,100
143,2017w16,0.364840776,100
143,2017w17,0.727049502,100
143,2017w18,0.157745235,100
143,2017w19,0.329328606,100
143,2017w20,0.850571189,100
143,2017w21,0.2758691,100
143,2017w22,1.370276989,99.99503139
143,2017w23,1.64452774,100
143,2017w24,0.382074198,100
143,2017w25,0.348550453,100
143,2017w26,0.039855718,100
143,2017w27,0.09303691,100
143,2017w28,0.542194304,100
143,2017w29,0.051583837,100
143,2017w30,0.655742025,100
143,2017w31,1.231360003,99.96184536
143,2017w32,0.397671074,99.98834072
143,2017w33,0.998876612,99.98431865
143,2017w34,0.820109602,99.97517707
143,2017w35,0.346536203,100
143,2017w36,1.746193836,99.99669121
143,2017w37,0.732033525,99.99832068
143,2017w38,0.125568613,100
143,2017w39,1.073543884,100
143,2017w40,1.192920426,99.97188038
143,2017w41,1.202916451,99.99338427
143,2017w42,0.806104414,100
143,2017w43,1.823789254,99.99338493
143,2017w44,0.350858706,100
143,2017w45,0.225341615,100
143,2017w46,0.623359962,100
143,2017w47,1.578908574,100
143,2017w48,0.38996953,100
143,2017w49,2.780742717,100
143,2017w50,1.261850062,100
143,2017w51,0.80412535,100
143,2017w52,1.110060187,100
143,2018w1,-10,0
143,2018w2,-10,0
143,2018w3,-10,0
143,2018w4,-10,0
143,2018w5,-10,0
143,2018w6,-10,0
143,2018w7,-10,0
143,2018w8,-10,0
143,2018w9,-10,0
143,2018w10,-10,0
143,2018w11,-10,0
143,2018w12,-10,0
143,2018w13,-10,0
143,2018w14,-10,0
143,2018w15,-10,0
144,2015w16,0.072373285,100
144,2015w17,0.548527165,100
144,2015w18,0.932865574,99.99006918
144,2015w19,0.514307765,100
144,2015w20,0.489639072,100
144,2015w21,0.700937154,100
144,2015w22,1.194836505,100
144,2015w23,0.177486169,100
144,2015w24,0.794934506,100
144,2015w25,0.424731395,100
144,2015w26,0.450205581,100
144,2015w27,1.734127846,99.89747999
144,2015w28,0.147647819,100
144,2015w29,0.373941909,100
144,2015w30,0.868200107,100
144,2015w31,0.258344653,100
144,2015w32,0.156521923,100
144,2015w33,0.187776384,100
144,2015w34,2.507521661,99.92870722
144,2015w35,0.935798196,100
144,2015w36,0.59598202,100
144,2015w37,0.763596762,99.98511339
144,2015w38,0.749045529,100
144,2015w39,0.227799974,100
144,2015w40,0.212371196,100
144,2015w41,0.21192334,100
144,2015w42,1.24781427,100
144,2015w43,0.629314783,100
144,2015w44,0.138182595,100
144,2015w45,1.668879171,99.95369375
144,2015w46,0.665392173,100
144,2015w47,0.862383206,100
144,2015w48,2.224491874,100
144,2015w49,1.516779047,100
144,2015w50,0.382416739,100
144,2015w51,1.45247417,99.99337726
144,2015w52,0.105262096,100
144,2015w53,0.033738312,100
144,2016w1,1.536202837,100
144,2016w2,0.108257789,100
144,2016w3,1.462031118,100
144,2016w4,1.427056469,100
144,2016w5,0.814189477,100
144,2016w6,0.103497829,100
144,2016w7,4.765993824,100
144,2016w8,1.056705385,100
144,2016w9,1.336487764,100
144,2016w10,0.599581289,100
144,2016w11,0.589292093,100
144,2016w12,0.875255593,100
144,2016w13,0.811160932,100
144,2016w14,0.205232696,100
144,2016w15,0.353415891,100
144,2016w16,1.126775157,99.94705318
144,2016w17,0.229781759,100
144,2016w18,0.2344178,100
144,2016w19,0.437692534,100
144,2016w20,0.14191017,100
144,2016w21,0.124819207,100
144,2016w22,0.145191678,100
144,2016w23,0.657015609,99.97919845
144,2016w24,1.187927483,100
144,2016w25,0.784188203,100
144,2016w26,0.522095693,100
144,2016w27,1.717220866,99.91894396
144,2016w28,0.594349664,100
144,2016w29,0.253606525,100
144,2016w30,1.040375307,100
144,2016w31,0.863722076,100
144,2016w32,1.553866091,99.90902324
144,2016w33,0.732137737,99.95862297
144,2016w34,0.281272468,100
144,2016w35,0.547026286,100
144,2016w36,0.330218768,100
144,2016w37,0.150612435,100
144,2016w38,1.891910636,99.91398988
144,2016w39,0.070632543,100
144,2016w40,0.147014786,100
144,2016w41,0.320347796,100
144,2016w42,0.836104294,100
144,2016w43,2.572747704,100
144,2016w44,0.475872154,100
144,2016w45,1.772811359,100
144,2016w46,0.880066524,100
144,2016w47,0.256642837,100
144,2016w48,1.19232829,100
144,2016w49,0.54959633,100
144,2016w50,0.865382111,99.99668786
144,2016w51,0.519036561,100
144,2016w52,0.681216855,100
144,2017w1,5.557081889,99.77988879
144,2017w2,0.926319954,100
144,2017w3,0.768819128,100
144,2017w4,1.010721333,100
144,2017w5,0.038187033,100
144,2017w6,0.66541041,100
144,2017w7,7.221046421,99.98345111
144,2017w8,1.80934937,100
144,2017w9,0.298685606,100
144,2017w10,0.437487662,100
144,2017w11,0.800167671,100
144,2017w12,1.430891282,100
144,2017w13,0.358802842,100
144,2017w14,0.642959999,100
144,2017w16,0.532465825,100
144,2017w17,0.754908537,100
144,2017w18,0.198836188,100
144,2017w19,0.241879006,100
144,2017w20,0.646699919,100
144,2017w21,0.539211839,100
144,2017w22,0.975707217,100
144,2017w23,1.057863391,100
144,2017w24,0.379074366,100
144,2017w25,0.587918276,100
144,2017w26,0.197247611,100
144,2017w27,0.468101178,100
144,2017w28,1.412794886,99.92550902
144,2017w29,0.155410011,99.97350248
144,2017w30,0.393448006,99.99337825
144,2017w31,1.287863362,99.91547335
144,2017w32,0.803234853,99.96849767
144,2017w33,0.625431868,100
144,2017w34,0.716813055,100
144,2017w35,0.36504123,100
144,2017w36,0.880955061,99.98842076
144,2017w37,1.705190646,99.96854357
144,2017w38,0.474445681,100
144,2017w39,5.413071226,99.30533732
144,2017w40,1.290750701,100
144,2017w41,1.820771134,100
144,2017w42,0.787285594,100
144,2017w43,1.606869682,100
144,2017w44,0.544062975,100
144,2017w45,0.543020879,100
144,2017w46,1.023518497,99.98181097
144,2017w47,1.006621719,100
144,2017w48,0.70897112,100
144,2017w49,1.145594471,100
144,2017w50,3.414286851,100
144,2017w51,1.27833138,98.64741968
144,2017w52,2.324044563,18.5685694
144,2018w1,-10,0
144,2018w2,-10,0
144,2018w3,-10,0
144,2018w4,-10,0
144,2018w5,-10,0
144,2018w6,-10,0
144,2018w7,-10,0
144,2018w8,-10,0
144,2018w9,-10,0
144,2018w10,-10,0
144,2018w11,-10,0
144,2018w12,-10,0
144,2018w13,-10,0
144,2018w14,-10,0
144,2018w15,-10,0
145,2015w16,0.032981815,100
145,2015w17,0.280453768,100
145,2015w18,0.329495043,99.98841443
145,2015w19,0.180370084,100
145,2015w20,0.134619731,100
145,2015w21,0.158128364,100
145,2015w22,0.346092315,100
145,2015w23,0.075874151,100
145,2015w24,0.198964013,100
145,2015w25,0.044148088,100
145,2015w26,0.101344831,100
145,2015w27,0.581594616,99.35791355
145,2015w28,0.028966,100
145,2015w29,0.155828631,100
145,2015w30,0.510663225,100
145,2015w31,0.101836408,100
145,2015w32,0.060047761,99.99007871
145,2015w33,0.047204218,100
145,2015w34,0.853287348,100
145,2015w35,0.248988965,100
145,2015w36,0.162664081,100
145,2015w37,0.24256553,99.98676767
145,2015w38,0.341687471,100
145,2015w39,0.101924379,100
145,2015w40,0.117641523,100
145,2015w41,0.062769259,100
145,2015w42,0.282180636,100
145,2015w43,0.242421844,100
145,2015w44,0.075253701,100
145,2015w45,0.517049703,96.85918428
145,2015w46,0.248570611,100
145,2015w47,0.37539064,100
145,2015w48,0.996689612,100
145,2015w49,0.618426439,100
145,2015w50,0.180201696,100
145,2015w51,0.442594412,100
145,2015w52,0.076327247,100
145,2015w53,0.031235982,100
145,2016w1,1.397732288,100
145,2016w2,0.127899929,100
145,2016w3,0.528381667,100
145,2016w4,0.469497174,100
145,2016w5,0.256176826,97.708933
145,2016w6,0.037454065,100
145,2016w7,0.999666029,100
145,2016w8,1.527365108,100
145,2016w9,0.77494339,100
145,2016w10,0.104040152,100
145,2016w11,0.128653381,100
145,2016w12,0.214608904,100
145,2016w13,0.278090103,100
145,2016w14,0.035393408,100
145,2016w15,0.070746419,99.98991512
145,2016w16,0.131722137,100
145,2016w17,0.110595438,100
145,2016w18,0.068104359,100
145,2016w19,0.15719186,100
145,2016w20,0.032106738,100
145,2016w21,0.038834653,100
145,2016w22,0.038559969,100
145,2016w23,0.28138365,100
145,2016w24,0.350703661,100
145,2016w25,0.225405596,100
145,2016w26,0.348768555,100
145,2016w27,0.43505425,100
145,2016w28,0.179694525,100
145,2016w29,0.184762785,100
145,2016w30,0.4028523,100
145,2016w31,0.307012462,100
145,2016w32,0.18825824,100
145,2016w33,0.085263577,100
145,2016w34,0.158455187,100
145,2016w35,0.130210347,100
145,2016w36,0.109714214,100
145,2016w37,0.036353783,100
145,2016w38,0.883710736,100
145,2016w39,0.030076589,100
145,2016w40,0.105821315,99.9850944
145,2016w41,0.142411101,100
145,2016w42,0.287453538,100
145,2016w43,2.554978116,100
145,2016w44,0.064848418,100
145,2016w45,0.458468428,100
145,2016w46,0.24285475,100
145,2016w47,0.057365724,100
145,2016w48,0.335495416,100
145,2016w49,0.087919069,100
145,2016w50,0.346375115,100
145,2016w51,0.277654894,100
145,2016w52,0.334740458,100
145,2017w1,0.635580245,100
145,2017w2,0.23584826,100
145,2017w3,0.203934475,100
145,2017w4,0.924553644,100
145,2017w5,0.030264399,100
145,2017w6,0.182675288,100
145,2017w7,0.828301608,100
145,2017w8,0.417107415,100
145,2017w9,0.089882336,100
145,2017w10,0.139082579,100
145,2017w11,0.22329849,100
145,2017w12,0.256048407,100
145,2017w13,0.041962776,100
145,2017w14,0.178955399,100
145,2017w16,0.147763887,100
145,2017w17,0.508883818,100
145,2017w18,0.065967211,100
145,2017w19,0.064710553,100
145,2017w20,0.162661356,100
145,2017w21,0.129365815,100
145,2017w22,0.335598496,100
145,2017w23,0.401172878,100
145,2017w24,0.260401247,100
145,2017w25,0.247681868,100
145,2017w26,0.04271199,100
145,2017w27,0.08270313,100
145,2017w28,0.250228648,100
145,2017w29,0.042423601,100
