country,year,w4_regions,four_income_levels,many_income_levels,gdp_pcap,lex,tfr,pop,u5mr,
Angola,1835,africa,l1,l1,720,26.98,6.96,1748598,485.68,
Angola,1836,africa,l1,l1,723,26.98,6.96,1761312,485.68,
Angola,1837,africa,l1,l1,726,26.98,6.96,1774118,485.68,
Angola,1838,africa,l1,l1,730,26.98,6.96,1787018,485.68,
Angola,1839,africa,l1,l1,733,26.98,6.96,1800012,485.68,
Angola,1840,africa,l1,l1,736,26.98,6.96,1813100,485.68,
Angola,1841,africa,l1,l1,739,26.98,6.96,1826283,485.68,
Angola,1842,africa,l1,l1,743,26.98,6.96,1839562,485.68,
Angola,1843,africa,l1,l1,746,26.98,6.96,1852937,485.68,
Angola,1844,africa,l1,l1,749,26.98,6.96,1866410,485.68,
Angola,1845,africa,l1,l1,752,26.98,6.96,1879981,485.68,
Angola,1846,africa,l1,l1,756,26.98,6.96,1893650,485.68,
Angola,1847,africa,l1,l1,759,26.98,6.96,1907419,485.68,
Angola,1848,africa,l1,l1,762,26.98,6.96,1921288,485.68,
Angola,1849,africa,l1,l1,766,26.98,6.97,1935258,485.68,
Angola,1850,africa,l1,l1,769,26.98,6.97,1949329,485.68,
Angola,1851,africa,l1,l1,773,26.98,6.97,1966272,485.68,
Angola,1852,africa,l1,l1,776,26.98,6.97,1983358,485.68,
Angola,1853,africa,l1,l1,779,26.98,6.97,2000589,485.68,
Angola,1854,africa,l1,l1,783,26.98,6.97,2017966,485.68,
Angola,1855,africa,l1,l1,786,26.98,6.97,2035489,485.68,
Angola,1856,africa,l1,l1,790,26.98,6.97,2053161,485.68,
Angola,1857,africa,l1,l1,793,26.98,6.97,2070982,485.68,
Angola,1858,africa,l1,l1,797,26.98,6.97,2088953,485.68,
Angola,1859,africa,l1,l1,800,26.98,6.97,2107076,485.68,
Angola,1860,africa,l1,l1,804,26.98,6.97,2125353,485.68,
Angola,1861,africa,l1,l1,807,26.98,6.97,2143784,485.68,
Angola,1862,africa,l1,l1,811,26.98,6.97,2162370,485.68,
Angola,1863,africa,l1,l1,814,26.98,6.98,2181114,485.68,
Angola,1864,africa,l1,l1,818,26.98,6.98,2200016,485.68,
Angola,1865,africa,l1,l1,822,26.98,6.98,2219077,485.68,
Angola,1866,africa,l1,l1,825,26.98,6.98,2238299,485.68,
Angola,1867,africa,l1,l1,829,26.98,6.98,2257683,485.68,
Angola,1868,africa,l1,l1,832,26.98,6.98,2277231,485.68,
Angola,1869,africa,l1,l1,836,26.98,6.98,2296944,485.68,
Angola,1870,africa,l1,l1,840,26.98,6.98,2316823,485.68,
Angola,1871,africa,l1,l1,844,26.98,6.98,2336870,485.68,
Angola,1872,africa,l1,l1,847,26.98,6.98,2357086,485.68,
Angola,1873,africa,l1,l1,851,26.98,6.98,2377056,485.68,
Angola,1874,africa,l1,l1,855,26.98,6.98,2397611,485.68,
Angola,1875,africa,l1,l1,858,26.98,6.98,2418338,485.68,
Angola,1876,africa,l1,l1,862,26.98,6.98,2439241,485.68,
Angola,1877,africa,l1,l1,866,26.98,6.99,2459932,485.68,
Angola,1878,africa,l1,l1,870,26.98,6.99,2481185,485.68,
Angola,1879,africa,l1,l1,874,26.98,6.99,2502616,485.68,
Angola,1880,africa,l1,l1,878,26.98,6.99,2524229,485.68,
Angola,1881,africa,l1,l1,881,26.98,6.99,2545667,485.68,
Angola,1882,africa,l1,l1,885,26.98,6.99,2567641,485.68,
Angola,1883,africa,l1,l1,889,26.98,6.99,2589801,485.68,
Angola,1884,africa,l1,l1,893,26.98,6.99,2611827,485.68,
Angola,1885,africa,l1,l1,897,26.98,6.99,2634358,485.68,
Angola,1886,africa,l1,l1,901,26.98,6.99,2657079,485.68,
Angola,1887,africa,l1,l1,905,26.98,6.99,2679710,485.68,
Angola,1888,africa,l1,l1,909,26.98,6.99,2702812,485.68,
Angola,1889,africa,l1,l1,913,26.98,6.99,2726109,485.68,
Angola,1890,africa,l1,l1,917,26.98,6.99,2749602,485.68,
Angola,1891,africa,l1,l1,921,26.98,7,2773292,485.68,
Angola,1892,africa,l1,l1,925,26.98,7,2797181,485.68,
Angola,1893,africa,l1,l1,929,26.98,7,2821271,485.68,
Angola,1894,africa,l1,l1,933,26.98,7,2845563,485.67,
Angola,1895,africa,l1,l1,937,26.98,7,2870060,485.63,
Angola,1896,africa,l1,l1,941,26.98,7,2894762,485.55,
Angola,1897,africa,l1,l1,946,26.98,7,2919672,485.43,
Angola,1898,africa,l1,l1,950,26.98,7,2944791,485.24,
Angola,1899,africa,l1,l1,954,26.98,7,2970120,484.97,
Angola,1900,africa,l1,l1,958,26.98,7,2995663,484.63,
Angola,1901,africa,l1,l1,962,26.98,7,3021420,484.21,
Angola,1902,africa,l1,l1,967,26.98,7,3047127,483.72,
Angola,1903,africa,l1,l1,971,26.98,7,3073315,483.15,
Angola,1904,africa,l1,l1,975,26.98,7,3099724,482.5,
Angola,1905,africa,l1,l1,979,26.98,7.01,3126354,481.78,
Angola,1906,africa,l1,l1,984,26.98,7.01,3153208,480.98,
Angola,1907,africa,l1,l1,988,26.98,7.01,3179897,480.11,
Angola,1908,africa,l1,l1,992,26.98,7.01,3207199,479.16,
Angola,1909,africa,l1,l1,997,26.98,7.01,3234731,478.15,
Angola,1910,africa,l1,l1,1001,26.98,7.01,3262493,477.08,
Angola,1911,africa,l1,l1,1006,26.98,7.01,3290373,475.98,
Angola,1912,africa,l1,l1,1010,26.98,7.01,3318601,474.85,
Angola,1913,africa,l1,l1,1014,26.98,7.01,3347066,473.71,
Angola,1914,africa,l1,l1,1045,26.98,7.01,3375770,472.57,
Angola,1915,africa,l1,l1,1076,26.98,7.01,3404714,471.43,
Angola,1916,africa,l1,l1,1108,26.98,7.01,3433900,470.29,
Angola,1917,africa,l1,l1,1141,26.98,7.01,3463331,469.15,
Angola,1918,africa,l1,l1,1174,10.43,7.01,3487015,468.01,
Angola,1919,africa,l1,l1,1209,26.98,7.02,3512369,466.87,
Angola,1920,africa,l1,l1,1245,26.98,7.02,3537908,465.74,
Angola,1921,africa,l1,l1,1285,26.98,7.02,3563632,464.6,
Angola,1922,africa,l1,l1,1326,26.98,7.02,3589544,463.46,
Angola,1923,africa,l1,l1,1368,26.98,7.02,3615643,462.32,
Angola,1924,africa,l1,l1,1412,26.98,7.02,3641933,461.18,
Angola,1925,africa,l1,l1,1457,26.98,7.02,3668414,460.04,
Angola,1926,africa,l1,l1,1503,26.98,7.02,3695087,458.9,
Angola,1927,africa,l1,l1,1551,26.98,7.01,3721954,457.76,
Angola,1928,africa,l1,l1,1600,26.98,7.01,3749017,456.62,
Angola,1929,africa,l1,l1,1651,26.98,7,3776276,455.48,
Angola,1930,africa,l1,l1,1704,26.98,7,3803733,454.34,
Angola,1931,africa,l1,l1,1758,26.98,7,3831391,448.801,
Angola,1932,africa,l1,l1,1813,26.98,7,3859249,443.284,
Angola,1933,africa,l1,l1,1871,26.98,6.99,3887310,437.789,
Angola,1934,africa,l1,l1,1930,26.98,6.99,3915574,432.317,
Angola,1935,africa,l1,l1,1992,26.98,6.99,3944045,426.866,
Angola,1936,africa,l1,l1,2055,26.98,7,3972722,421.438,
Angola,1937,africa,l1,l1,2120,26.98,7,4001608,416.032,
Angola,1938,africa,l1,l1,2187,26.98,7,4030704,410.648,
Angola,1939,africa,l1,l1,2257,26.98,7,4060011,405.286,
Angola,1940,africa,l1,l1,2328,26.98,7.01,4093865,399.946,
Angola,1941,africa,l1,l1,2402,27.35,7.02,4132344,392.306,
Angola,1942,africa,l1,l1,2478,27.73,7.02,4175527,384.748,
Angola,1943,africa,l1,l1,2557,28.1,7.03,4219161,377.279,
Angola,1944,africa,l2,l2,2638,28.47,7.04,4263251,368.767,
Angola,1945,africa,l2,l2,2721,28.84,7.05,4307801,361.506,
Angola,1946,africa,l2,l2,2807,29.21,7.06,4352818,354.35,
Angola,1947,africa,l2,l2,2896,29.58,7.07,4398304,347.272,
Angola,1948,africa,l2,l2,2988,29.95,7.08,4444266,339.249,
Angola,1949,africa,l2,l2,3082,30.33,7.1,4490709,332.348,
Angola,1950,africa,l2,l2,3180,30.7,7.11,4548023,325.58,
Angola,1951,africa,l2,l2,3260,31.05,7.13,4659333,324.656,
Angola,1952,africa,l2,l2,3342,31.59,7.15,4774561,322.739,
Angola,1953,africa,l2,l2,3423,32.14,7.17,4890469,320.684,
Angola,1954,africa,l2,l2,3288,32.69,7.2,5004763,318.491,
Angola,1955,africa,l2,l2,3506,33.24,7.23,5116071,316.157,
Angola,1956,africa,l2,l2,3395,33.78,7.27,5224003,313.683,
Angola,1957,africa,l2,l2,3669,34.33,7.31,5329099,311.065,
Angola,1958,africa,l2,l2,3809,34.88,7.36,5432717,308.3,
Angola,1959,africa,l2,l2,3769,35.43,7.42,5536779,305.381,
Angola,1960,africa,l2,l2,3861,35.98,7.48,5643182,302.302,
Angola,1961,africa,l2,l2,4311,36.53,7.52,5753024,299.061,
Angola,1962,africa,l2,l2,4130,37.08,7.56,5866061,295.659,
Angola,1963,africa,l2,l2,4278,37.63,7.59,5980417,292.111,
Angola,1964,africa,l2,l2,4687,38.18,7.61,6093321,288.441,
Angola,1965,africa,l2,l2,4964,38.74,7.62,6203299,284.676,
Angola,1966,africa,l2,l2,5174,39.28,7.62,6309770,280.847,
Angola,1967,africa,l2,l2,5393,39.84,7.61,6414995,276.985,
Angola,1968,africa,l2,l2,5231,40.39,7.61,6523791,273.124,
Angola,1969,africa,l2,l2,5300,40.95,7.6,6642632,269.29,
Angola,1970,africa,l2,l2,5549,41.5,7.6,6776381,265.478,
Angola,1971,africa,l2,l2,5775,42.06,7.6,6927269,261.661,
Angola,1972,africa,l2,l2,5672,42.62,7.61,7094834,257.833,
Angola,1973,africa,l2,l2,6004,43.17,7.61,7277960,254.023,
Angola,1974,africa,l2,l2,6058,43.71,7.61,7474338,250.289,
Angola,1975,africa,l2,l2,5622,44.22,7.62,7682479,246.728,
Angola,1976,africa,l2,l2,5202,44.68,7.61,7900997,243.448,
Angola,1977,africa,l2,l2,5114,45.12,7.59,8130988,240.52,
Angola,1978,africa,l2,l2,4719,45.5,7.57,8376147,237.985,
Angola,1979,africa,l2,l2,4605,45.84,7.54,8641521,235.85,
Angola,1980,africa,l2,l2,4591,46.14,7.5,8929900,234.1,
Angola,1981,africa,l2,l2,4249,46.42,7.47,9244507,232.8,
Angola,1982,africa,l2,l2,4107,46.69,7.44,9582156,231.5,
Angola,1983,africa,l2,l2,4135,46.96,7.41,9931562,230.2,
Angola,1984,africa,l2,l2,4244,47.23,7.39,10277321,229.1,
Angola,1985,africa,l2,l2,4264,47.5,7.38,10609042,228.3,
Angola,1986,africa,l2,l2,4286,47.75,7.37,10921037,227.5,
Angola,1987,africa,l2,l2,4478,47.99,7.35,11218268,226.9,
Angola,1988,africa,l2,l2,4622,48.2,7.32,11513968,226.5,
Angola,1989,africa,l2,l2,4530,48.4,7.29,11827237,226.2,
Angola,1990,africa,l2,l2,4394,48.6,7.25,12171441,226,
Angola,1991,africa,l2,l2,4209,49.3,7.19,12553446,225.9,
Angola,1992,africa,l2,l2,3794,49.6,7.13,12968345,226,
Angola,1993,africa,l2,l2,2764,48.4,7.06,13403734,225.8,
Angola,1994,africa,l2,l2,2770,50,6.99,13841301,225.5,
Angola,1995,africa,l2,l2,2967,50.9,6.92,14268994,224.8,
Angola,1996,africa,l2,l2,3206,51.3,6.85,14682284,224,
Angola,1997,africa,l2,l2,3366,51.7,6.79,15088981,222.6,
Angola,1998,africa,l2,l2,3499,51.8,6.73,15504318,220.8,
Angola,1999,africa,l2,l2,3511,51.8,6.68,15949766,218.9,
Angola,2000,africa,l2,l2,3509,52.3,6.64,16440924,216.7,
Angola,2001,africa,l2,l2,3540,52.5,6.6,16983266,214.1,
Angola,2002,africa,l2,l2,3184,53.3,6.57,17572649,211.7,
Angola,2003,africa,l2,l2,3235,53.9,6.54,18203369,209.2,
Angola,2004,africa,l2,l2,3461,54.5,6.5,18865716,206.7,
Angola,2005,africa,l2,l2,3949,55.2,6.47,19552542,203.9,
Angola,2006,africa,l2,l2,4601,55.7,6.42,20262399,200.5,
Angola,2007,africa,l2,l2,5443,56.2,6.37,20997687,196.4,
Angola,2008,africa,l2,l2,5978,56.7,6.31,21759420,192,
Angola,2009,africa,l2,l2,5908,57.1,6.24,22549547,187.3,
Angola,2010,africa,l2,l2,5895,57.6,6.16,23369131,182.5,
Angola,2011,africa,l2,l2,5911,58.1,6.08,24218565,177.3,
Angola,2012,africa,l2,l2,5999,58.5,6,25096150,172.2,
Angola,2013,africa,l2,l2,6185,58.8,5.92,25998340,167.1,
Angola,2014,africa,l2,l2,6260,59.2,5.84,26920466,162.2,
Angola,2015,africa,l2,l2,6231,59.6,5.77,27859305,156.9,
Angola,2016,africa,l2,l2,6025,60,5.69,28813463,153.56,
Angola,2017,africa,l2,l2,5939,60.41,5.62,29784193,150.734,
Angola,2018,africa,l2,l2,5846,60.65,5.55,30774205,148.081,
Angola,2019,africa,l2,l2,5761,60.9,5.48,31787566,145.389,
Angola,2020,africa,l2,l2,5674,61.16,5.41,32827401,142.531,
Angola,2021,africa,l2,l2,5601,61.44,5.34,33894484,139.498,
Angola,2022,africa,l2,l2,5552,61.72,5.28,34988302,136.444,
Angola,2023,africa,l2,l2,5534,61.99,5.21,36109078,133.479,
Angola,2024,africa,l2,l2,5550,62.26,5.14,37256728,130.602,
Angola,2025,africa,l2,l2,5598,62.52,5.07,38431208,127.809,
Angola,2026,africa,l2,l2,5674,62.78,5.01,39632777,125.094,
Angola,2027,africa,l2,l2,5771,63.03,4.94,40861741,122.456,
Angola,2028,africa,l2,l2,5884,63.27,4.88,42118066,119.887,
Angola,2029,africa,l2,l2,6007,63.51,4.81,43401630,117.382,
Angola,2030,africa,l2,l2,6137,63.74,4.75,44712282,114.941,
Angola,2031,africa,l2,l2,6272,63.97,4.69,46049888,112.561,
Angola,2032,africa,l2,l2,6411,64.19,4.63,47414284,110.242,
Angola,2033,africa,l2,l2,6553,64.41,4.57,48805159,107.986,
Angola,2034,africa,l2,l2,6698,64.62,4.51,50222155,105.795,
Angola,2035,africa,l2,l2,6846,64.83,4.45,51664864,103.671,
Angola,2036,africa,l2,l2,6998,65.03,4.39,53132953,101.616,
Angola,2037,africa,l2,l2,7153,65.23,4.34,54626019,99.635,
Angola,2038,africa,l2,l2,7311,65.42,4.28,56143480,97.725,
Angola,2039,africa,l2,l2,7473,65.61,4.23,57684681,95.884,
Angola,2040,africa,l2,l2,7639,65.8,4.17,59249002,94.107,
Angola,2041,africa,0,0,0,65.98,4.12,60835954,92.386,
Angola,2042,africa,0,0,0,66.16,4.07,62445070,90.718,
Angola,2043,africa,0,0,0,66.33,4.02,64075730,89.095,
Angola,2044,africa,0,0,0,66.5,3.97,65727293,87.512,
Angola,2045,africa,0,0,0,66.67,3.92,67399148,85.967,
Angola,2046,africa,0,0,0,66.83,3.87,69090764,84.457,
Angola,2047,africa,0,0,0,66.99,3.82,70801659,82.983,
Angola,2048,africa,0,0,0,67.15,3.77,72531421,81.55,
Angola,2049,africa,0,0,0,67.31,3.73,74279686,80.158,
Angola,2050,africa,0,0,0,67.47,3.69,76046053,78.812,
Angola,2051,africa,0,0,0,67.62,3.64,77830032,77.515,
Angola,2052,africa,0,0,0,67.77,3.6,79631114,76.274,
Angola,2053,africa,0,0,0,67.92,3.56,81448802,75.083,
Angola,2054,africa,0,0,0,68.07,3.52,83282636,73.942,
Angola,2055,africa,0,0,0,68.21,3.48,85132120,72.844,
Angola,2056,africa,0,0,0,68.35,3.44,86996704,71.782,
Angola,2057,africa,0,0,0,68.49,3.4,88875848,70.746,
Angola,2058,africa,0,0,0,68.63,3.37,90769086,69.73,
Angola,2059,africa,0,0,0,68.77,3.33,92676002,68.729,
Angola,2060,africa,0,0,0,68.91,3.3,94596081,67.739,
Angola,2061,africa,0,0,0,69.04,3.26,96528707,66.755,
Angola,2062,africa,0,0,0,69.17,3.23,98473158,65.784,
Angola,2063,africa,0,0,0,69.3,3.2,100428785,64.827,
Angola,2064,africa,0,0,0,69.43,3.17,102394875,63.884,
Angola,2065,africa,0,0,0,69.56,3.14,104370664,62.964,
Angola,2066,africa,0,0,0,69.69,3.11,106355456,62.067,
Angola,2067,africa,0,0,0,69.82,3.08,108348391,61.198,
Angola,2068,africa,0,0,0,69.95,3.05,110348436,60.356,
Angola,2069,africa,0,0,0,70.08,3.02,112354428,59.539,
Angola,2070,africa,0,0,0,70.21,2.99,114365294,58.744,
Angola,2071,africa,0,0,0,70.34,2.97,116380154,57.964,
Angola,2072,africa,0,0,0,70.47,2.94,118398211,57.193,
Angola,2073,africa,0,0,0,70.6,2.91,120418555,56.425,
Angola,2074,africa,0,0,0,70.73,2.89,122440288,55.658,
Angola,2075,africa,0,0,0,70.86,2.86,124462545,54.888,
Angola,2076,africa,0,0,0,70.99,2.84,126484421,54.116,
Angola,2077,africa,0,0,0,71.12,2.82,128505096,53.344,
Angola,2078,africa,0,0,0,71.25,2.79,130523881,52.576,
Angola,2079,africa,0,0,0,71.38,2.77,132540159,51.816,
Angola,2080,africa,0,0,0,71.51,2.75,134553234,51.065,
Angola,2081,africa,0,0,0,71.64,2.73,136562388,50.332,
Angola,2082,africa,0,0,0,71.77,2.71,138566724,49.619,
Angola,2083,africa,0,0,0,71.9,2.69,140565190,48.924,
Angola,2084,africa,0,0,0,72.03,2.67,142556621,48.249,
Angola,2085,africa,0,0,0,72.15,2.65,144539981,47.592,
Angola,2086,africa,0,0,0,72.28,2.63,146514393,46.949,
Angola,2087,africa,0,0,0,72.41,2.61,148479176,46.316,
Angola,2088,africa,0,0,0,72.54,2.59,150433819,45.689,
Angola,2089,africa,0,0,0,72.67,2.57,152377935,45.064,
Angola,2090,africa,0,0,0,72.8,2.55,154311019,44.441,
Angola,2091,africa,0,0,0,72.93,2.54,156232405,43.821,
Angola,2092,africa,0,0,0,73.06,2.52,158141282,43.205,
Angola,2093,africa,0,0,0,73.19,2.5,160036741,42.593,
Angola,2094,africa,0,0,0,73.32,2.48,161917876,41.985,
Angola,2095,africa,0,0,0,73.45,2.47,163783817,41.386,
Angola,2096,africa,0,0,0,73.58,2.45,165633769,40.791,
Angola,2097,africa,0,0,0,73.71,2.43,167467024,40.203,
Angola,2098,africa,0,0,0,73.84,2.42,169282983,39.62,
Angola,2099,africa,0,0,0,73.96,2.4,171081104,39.045,
Angola,2100,africa,0,0,0,74.08,2.4,172860941,2.4,
Antigua & B.,1800,americas,l1,l1,757,33.54,5,37000,473.6,
Antigua & B.,1801,americas,l1,l1,757,33.54,5,37000,469.77,
Antigua & B.,1802,americas,l1,l1,757,33.54,4.99,37000,465.972,
Antigua & B.,1803,americas,l1,l1,757,33.54,4.99,37000,462.204,
Antigua & B.,1804,americas,l1,l1,757,33.54,4.99,37000,458.466,
Antigua & B.,1805,americas,l1,l1,757,33.54,4.98,37000,454.759,
Antigua & B.,1806,americas,l1,l1,757,33.54,4.98,37000,451.082,
Antigua & B.,1807,americas,l1,l1,758,33.54,4.97,37000,447.434,
Antigua & B.,1808,americas,l1,l1,758,33.54,4.97,37000,443.816,
Antigua & B.,1809,americas,l1,l1,758,33.54,4.97,37000,440.227,
Antigua & B.,1810,americas,l1,l1,758,33.54,4.96,37000,436.668,
Antigua & B.,1811,americas,l1,l1,758,33.54,4.96,37000,433.137,
Antigua & B.,1812,americas,l1,l1,758,33.54,4.96,37000,429.634,
Antigua & B.,1813,americas,l1,l1,758,33.54,4.95,37000,426.16,
Antigua & B.,1814,americas,l1,l1,758,33.54,4.95,37000,422.714,
Antigua & B.,1815,americas,l1,l1,758,33.54,4.94,37000,419.296,
Antigua & B.,1816,americas,l1,l1,759,33.54,4.94,37000,415.905,
Antigua & B.,1817,americas,l1,l1,759,33.54,4.94,37000,412.542,
Antigua & B.,1818,americas,l1,l1,759,33.54,4.93,37000,409.206,
Antigua & B.,1819,americas,l1,l1,759,33.54,4.93,37000,405.897,
Antigua & B.,1820,americas,l1,l1,759,33.54,4.93,37000,402.615,
Antigua & B.,1821,americas,l1,l1,764,33.54,4.92,37000,399.36,
Antigua & B.,1822,americas,l1,l1,769,33.54,4.92,37000,396.13,
Antigua & B.,1823,americas,l1,l1,775,33.54,4.92,37000,392.927,
Antigua & B.,1824,americas,l1,l1,780,33.54,4.91,37000,389.75,
Antigua & B.,1825,americas,l1,l1,785,33.54,4.91,37000,386.598,
Antigua & B.,1826,americas,l1,l1,790,33.54,4.9,37000,383.472,
Antigua & B.,1827,americas,l1,l1,796,33.54,4.9,37000,380.371,
Antigua & B.,1828,americas,l1,l1,801,33.54,4.9,37000,377.295,
Antigua & B.,1829,americas,l1,l1,806,33.54,4.89,37000,374.245,
Antigua & B.,1830,americas,l1,l1,812,33.54,4.89,37000,371.218,
Antigua & B.,1831,americas,l1,l1,817,33.54,4.89,37000,368.217,
Antigua & B.,1832,americas,l1,l1,823,33.54,4.88,37000,365.239,
Antigua & B.,1833,americas,l1,l1,828,33.54,4.88,37000,362.286,
Antigua & B.,1834,americas,l1,l1,834,33.54,4.87,37000,359.356,
Antigua & B.,1835,americas,l1,l1,840,33.54,4.87,37000,356.45,
Antigua & B.,1836,americas,l1,l1,845,33.54,4.87,37000,353.568,
Antigua & B.,1837,americas,l1,l1,851,33.54,4.86,37000,350.709,
Antigua & B.,1838,americas,l1,l1,857,33.54,4.86,37000,347.873,
Antigua & B.,1839,americas,l1,l1,863,33.54,4.86,37000,345.06,
Antigua & B.,1840,americas,l1,l1,868,33.54,4.85,37000,342.27,
Antigua & B.,1841,americas,l1,l1,874,33.54,4.85,37000,339.502,
Antigua & B.,1842,americas,l1,l1,880,33.54,4.84,37000,336.757,
Antigua & B.,1843,americas,l1,l1,886,33.54,4.84,37000,334.034,
Antigua & B.,1844,americas,l1,l1,892,33.54,4.84,37000,331.333,
Antigua & B.,1845,americas,l1,l1,898,33.54,4.83,37000,328.653,
Antigua & B.,1846,americas,l1,l1,904,33.54,4.83,37000,325.996,
Antigua & B.,1847,americas,l1,l1,910,33.54,4.83,37000,323.36,
Antigua & B.,1848,americas,l1,l1,917,33.54,4.82,37000,320.745,
Antigua & B.,1849,americas,l1,l1,923,33.54,4.82,37000,318.151,
Antigua & B.,1850,americas,l1,l1,929,33.54,4.82,37000,315.579,
Antigua & B.,1851,americas,l1,l1,935,33.54,4.81,36996,313.027,
Antigua & B.,1852,americas,l1,l1,942,33.54,4.81,36983,310.496,
Antigua & B.,1853,americas,l1,l1,948,33.54,4.8,36960,307.985,
Antigua & B.,1854,americas,l1,l1,954,33.54,4.8,36927,305.495,
Antigua & B.,1855,americas,l1,l1,961,33.54,4.8,36885,303.024,
Antigua & B.,1856,americas,l1,l1,967,33.54,4.79,36833,300.574,
Antigua & B.,1857,americas,l1,l1,974,33.54,4.79,36772,298.143,
Antigua & B.,1858,americas,l1,l1,980,33.54,4.79,36701,295.733,
Antigua & B.,1859,americas,l1,l1,987,33.54,4.78,36621,293.341,
Antigua & B.,1860,americas,l1,l1,994,33.54,4.78,36532,290.969,
Antigua & B.,1861,americas,l1,l1,1000,33.54,4.77,36433,288.616,
Antigua & B.,1862,americas,l1,l1,1007,33.54,4.77,36335,286.283,
Antigua & B.,1863,americas,l1,l1,1014,33.54,4.77,36236,283.968,
Antigua & B.,1864,americas,l1,l1,1021,33.54,4.76,36138,281.671,
Antigua & B.,1865,americas,l1,l1,1028,33.54,4.76,36039,279.394,
Antigua & B.,1866,americas,l1,l1,1035,33.54,4.76,35940,277.135,
Antigua & B.,1867,americas,l1,l1,1042,33.54,4.75,35842,274.894,
Antigua & B.,1868,americas,l1,l1,1049,33.54,4.75,35743,272.671,
Antigua & B.,1869,americas,l1,l1,1056,33.54,4.75,35645,270.466,
Antigua & B.,1870,americas,l1,l1,1063,33.54,4.74,35546,268.279,
Antigua & B.,1871,americas,l1,l1,1070,33.54,4.74,35448,266.109,
Antigua & B.,1872,americas,l1,l1,1077,33.54,4.73,35359,263.958,
Antigua & B.,1873,americas,l1,l1,1085,33.54,4.73,35223,261.823,
Antigua & B.,1874,americas,l1,l1,1092,33.54,4.73,35167,259.706,
Antigua & B.,1875,americas,l1,l1,1099,33.54,4.72,35132,257.606,
Antigua & B.,1876,americas,l1,l1,1107,33.54,4.72,35119,255.523,
Antigua & B.,1877,americas,l1,l1,1114,33.54,4.72,35059,253.457,
Antigua & B.,1878,americas,l1,l1,1122,33.54,4.71,35090,251.407,
Antigua & B.,1879,americas,l1,l1,1129,33.54,4.71,35145,249.374,
Antigua & B.,1880,americas,l1,l1,1137,33.54,4.7,35223,247.358,
Antigua & B.,1881,americas,l1,l1,1145,33.54,4.7,35263,245.358,
Antigua & B.,1882,americas,l1,l1,1152,33.54,4.7,35365,243.374,
Antigua & B.,1883,americas,l1,l1,1160,33.54,4.69,35481,241.406,
Antigua & B.,1884,americas,l1,l1,1168,33.54,4.69,35569,239.454,
Antigua & B.,1885,americas,l1,l1,1176,33.54,4.69,35719,237.517,
Antigua & B.,1886,americas,l1,l1,1184,33.54,4.68,35853,235.597,
Antigua & B.,1887,americas,l1,l1,1192,33.54,4.68,36027,233.692,
Antigua & B.,1888,americas,l1,l1,1200,33.54,4.67,36149,231.802,
Antigua & B.,1889,americas,l1,l1,1208,33.54,4.67,36236,229.927,
Antigua & B.,1890,americas,l1,l1,1216,33.54,4.67,36287,228.068,
Antigua & B.,1891,americas,l1,l1,1224,33.54,4.66,36302,226.224,
Antigua & B.,1892,americas,l1,l1,1233,33.54,4.66,36280,224.395,
Antigua & B.,1893,americas,l1,l1,1241,33.54,4.66,36222,222.58,
Antigua & B.,1894,americas,l1,l1,1249,33.54,4.65,36129,220.78,
Antigua & B.,1895,americas,l1,l1,1258,33.54,4.65,35999,218.995,
Antigua & B.,1896,americas,l1,l1,1266,33.54,4.65,35833,217.224,
Antigua & B.,1897,americas,l1,l1,1275,33.54,4.64,35620,215.468,
Antigua & B.,1898,americas,l1,l1,1283,33.54,4.64,35398,213.725,
Antigua & B.,1899,americas,l1,l1,1292,33.54,4.63,35167,211.997,
Antigua & B.,1900,americas,l1,l1,1301,33.54,4.63,34926,210.283,
Antigua & B.,1901,americas,l1,l1,1310,33.54,4.63,34677,208.583,
Antigua & B.,1902,americas,l1,l1,1319,33.54,4.62,34444,206.896,
Antigua & B.,1903,americas,l1,l1,1327,33.54,4.62,34173,205.223,
Antigua & B.,1904,americas,l1,l1,1336,33.54,4.62,33891,203.563,
Antigua & B.,1905,americas,l1,l1,1345,33.54,4.61,33598,201.917,
Antigua & B.,1906,americas,l1,l1,1355,33.54,4.61,33296,200.285,
Antigua & B.,1907,americas,l1,l1,1364,33.54,4.6,32989,198.665,
Antigua & B.,1908,americas,l1,l1,1373,33.54,4.6,32692,197.059,
Antigua & B.,1909,americas,l1,l1,1382,33.54,4.6,32397,195.465,
Antigua & B.,1910,americas,l1,l1,1391,33.54,4.59,32121,193.885,
Antigua & B.,1911,americas,l1,l1,1401,33.54,4.59,31840,192.317,
Antigua & B.,1912,americas,l1,l1,1410,33.54,4.59,31605,190.762,
Antigua & B.,1913,americas,l1,l1,1420,33.54,4.58,31399,189.219,
Antigua & B.,1914,americas,l1,l1,1455,33.54,4.58,31194,187.689,
Antigua & B.,1915,americas,l1,l1,1491,33.54,4.58,30990,186.171,
Antigua & B.,1916,americas,l1,l1,1528,33.54,4.57,30788,184.666,
Antigua & B.,1917,americas,l1,l1,1565,33.54,4.57,30587,183.173,
Antigua & B.,1918,americas,l1,l1,1604,21.75,4.56,30391,181.691,
Antigua & B.,1919,americas,l1,l1,1643,33.54,4.56,30196,180.222,
Antigua & B.,1920,americas,l1,l1,1684,33.54,4.56,30002,178.765,
